Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
23-Feb-2015,Kyoto CH,Hard,F,185,148,(7) Przysiezny d. (4) John Millman [AUS],6-3 3-6 6-3,0.98,12.9%,7.1%,60.0%,78.4%,55.9%,3/4,1:38
27-Oct-2014,Geneva CH,Hard,F,171,116,(6) Marcos Baghdatis [CYP] d. Przysiezny,6-1 4-6 6-3,0.58,10.4%,3.9%,59.7%,67.4%,45.2%,5/9,1:37
29-Apr-2013,Johannesburg CH,Hard,F,151,131,(3) Vasek Pospisil [CAN] d. (4) Przysiezny,6-7(7) 6-0 4-1 RET,0.51,3.8%,6.3%,54.4%,62.8%,47.2%,0/5,1:36
04-Feb-2013,Bergamo CH,Hard,F,234,133,Przysiezny d. (2) Jan Lennard Struff [GER],4-6 7-6(5) 7-6(5),0.60,13.1%,4.6%,64.6%,81.0%,43.5%,8/9,2:09
19-Nov-2012,Toyota CH,Carpet,F,266,185,Przysiezny d. (5) Hiroki Moriya [JPN],6-2 6-3,2.23,35.4%,0.0%,79.2%,81.6%,70.0%,0/0,1:16
22-Nov-2010,Helsinki CH,Hard,F,78,119,Ricardas Berankis [LTU] d. (2) Przysiezny,6-1 2-0 RET,0.37,14.3%,17.9%,57.1%,56.3%,16.7%,2/6,0:31
08-Nov-2010,Ortisei CH,Carpet,F,100,102,(1) Przysiezny d. (Q) Lukas Lacko [SVK],6-3 7-5,0.99,27.8%,2.5%,65.8%,82.7%,37.0%,4/4,1:18
29-Mar-2010,St. Brieuc CH,Clay,F,130,131,(4) Przysiezny d. (5) Ruben Ramirez Hidalgo [ESP],4-6 6-2 6-3,1.15,7.3%,1.2%,61.0%,78.0%,50.0%,6/8,2:02
01-Feb-2010,Kazan CH,Hard,F,186,172,(2) Przysiezny d. (1) Julian Reister [GER],7-6(5) 6-4,1.51,20.0%,3.1%,56.9%,86.5%,67.9%,0/0,1:37
23-Nov-2009,Helsinki CH,Carpet,F,298,183,(Q) Przysiezny d. Stephane Bohli [SUI],4-6 6-4 6-1,,,,,,,,
