Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2018,1,0,1,0.0%,0-2,0.0%,10-14,41.7%,0-0,-,1,66.7%,16.7%,15.3%,1.4%,56.9%,78.0%,32.3%,58.3%,35.5%,46.6%,0.85,
2016,3,0,3,0.0%,1-8,11.1%,39-57,40.6%,1-3,25.0%,3,82.2%,2.1%,7.0%,4.2%,58.1%,75.8%,52.9%,66.2%,20.5%,44.0%,0.61,
2015,5,2,3,40.0%,7-7,50.0%,68-72,48.6%,1-1,50.0%,2,69.6%,12.5%,8.8%,5.4%,53.1%,73.1%,46.4%,60.5%,30.6%,45.7%,0.77,
2014,24,4,20,16.7%,19-46,29.2%,292-377,43.6%,8-7,53.3%,21,74.6%,14.0%,9.3%,4.1%,59.8%,70.6%,48.0%,61.5%,32.4%,47.2%,0.84,R16 (3x)
2013,24,10,14,41.7%,26-36,41.9%,301-328,47.9%,5-8,38.5%,22,80.2%,16.1%,9.8%,3.8%,59.6%,75.1%,49.6%,64.8%,32.5%,49.2%,0.92,SF (St. Petersburg)
2011,5,1,4,20.0%,4-9,30.8%,60-68,46.9%,1-1,50.0%,5,74.6%,19.0%,8.0%,3.3%,57.5%,67.8%,49.7%,60.1%,34.8%,48.3%,0.87,R16 (Johannesburg)
2010,17,2,15,11.8%,16-35,31.4%,238-291,45.0%,5-10,33.3%,13,77.4%,11.8%,9.5%,5.9%,55.8%,72.9%,47.4%,61.6%,29.9%,46.4%,0.78,R16 (Estoril)
2009,4,1,3,25.0%,6-8,42.9%,66-63,51.2%,0-0,-,1,81.3%,12.5%,9.4%,1.0%,59.4%,71.9%,56.4%,65.6%,27.8%,47.3%,0.81,
2008,5,2,3,40.0%,5-7,41.7%,54-52,50.9%,0-0,-,3,62.1%,6.9%,7.5%,4.5%,57.3%,63.2%,44.7%,55.3%,28.6%,43.1%,0.64,
2007,7,4,3,57.1%,13-9,59.1%,108-101,51.7%,0-1,0.0%,4,66.1%,20.3%,6.4%,4.5%,59.5%,66.5%,40.4%,55.9%,36.9%,47.0%,0.84,R16 (Sopot)
2006,7,4,3,57.1%,9-8,52.9%,87-87,50.0%,5-0,100.0%,4,71.8%,23.7%,2.9%,2.9%,55.6%,62.3%,54.5%,58.8%,39.6%,49.5%,0.96,QF (Sopot)
2005,1,1,0,100.0%,2-1,66.7%,14-11,56.0%,0-0,-,0,,,,,,,,,,,,
2004,3,0,3,0.0%,0-7,0.0%,21-43,32.8%,0-0,-,2,61.9%,19.0%,3.1%,2.3%,58.5%,67.1%,38.9%,55.4%,33.6%,44.6%,0.75,
Career,106,31,75,29.2%,108-183,37.1%,1358-1564,46.5%,26-31,45.6%,81,75.7%,14.6%,8.7%,4.2%,58.4%,71.5%,48.1%,61.8%,32.1%,47.5%,0.84,
