Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,2,Hard,3,1,2,33.3%,5,3,2,60.0%,2011,2014,R64,3,0.89,11.3%,3.4%,59.6%,69.0%,47.1%,60.2%,35.7%,59.5%,52.2%
Roland Garros,3,Clay,4,1,3,25.0%,3,2,1,66.7%,2010,2014,R64,4,0.80,5.2%,3.5%,61.9%,66.2%,47.3%,59.0%,32.6%,61.8%,29.0%
Wimbledon,3,Grass,5,2,3,40.0%,5,3,2,60.0%,2010,2014,R64,5,0.91,8.3%,3.5%,59.5%,73.6%,47.8%,63.2%,33.5%,59.1%,59.3%
US Open,3,Hard,3,0,3,0.0%,2,0,2,0.0%,2007,2013,R128,3,0.79,10.1%,6.2%,56.9%,68.3%,45.8%,58.6%,32.8%,65.3%,50.0%
Davis Cup,12,,28,12,16,42.9%,17,10,7,58.8%,2004,2018,,3,0.66,10.5%,2.5%,60.5%,75.4%,50.5%,65.6%,22.5%,54.5%,20.0%
Kuala Lumpur,4,Hard,5,1,4,20.0%,3,1,2,33.3%,2010,2015,R16,5,0.92,12.9%,5.8%,54.1%,75.6%,45.4%,61.7%,35.1%,48.4%,37.5%
Newport,3,Grass,7,4,3,57.1%,4,0,4,0.0%,2013,2016,QF,7,0.96,8.0%,5.4%,58.5%,75.5%,49.3%,64.6%,34.0%,66.7%,37.2%
St. Petersburg,3,Hard,6,3,3,50.0%,1,1,0,100.0%,2010,2016,SF,6,0.96,11.3%,3.5%,57.2%,74.5%,51.6%,64.7%,33.7%,60.5%,25.7%
Sopot,3,Clay,6,3,3,50.0%,0,0,0,-,2004,2007,QF,6,0.91,3.7%,3.7%,56.5%,67.6%,44.6%,57.6%,38.5%,54.8%,50.0%
Bastad,3,Clay,3,0,3,0.0%,1,0,1,0.0%,2007,2010,R32,3,0.74,4.4%,6.2%,58.1%,63.6%,50.5%,58.1%,30.8%,57.7%,29.4%
Doha,3,Hard,3,0,3,0.0%,1,0,1,0.0%,2009,2013,R32,3,0.79,7.8%,2.3%,60.6%,69.4%,46.3%,60.3%,31.3%,66.7%,46.7%
