Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 Monterrey CH R64,L vs Galan Riveros,10% (1/10),0% (0/1),0/2,20% (2/10),0% (0/2),0/0,0/0,2/2,0/0,1/1
2019 Budapest CH R64,L vs Piros,11% (1/9),100% (1/1),0/4,44% (4/9),0% (0/4),0/1,0/0,2/2,0/0,1/1
2019 Koblenz CH R32,L vs Griekspoor,27% (3/11),67% (2/3),0/4,50% (6/12),17% (1/6),1/1,0/0,0/1,0/0,0/1
2019 Koblenz CH R64,W vs Barranco Cosano,31% (4/13),100% (4/4),1/2,29% (4/14),50% (2/4),4/4,2/2,1/1,1/1,0/0
2018 Drummondville CH R32,L vs Schnur,20% (2/10),50% (1/2),0/3,50% (5/10),40% (2/5),1/1,0/0,3/3,0/0,1/1
2018 Kyoto CH R16,L vs Kamke,10% (1/10),0% (0/1),0/2,33% (3/9),33% (1/3),0/0,0/0,2/2,0/0,1/1
2018 Kyoto CH R32,W vs Uchiyama,6% (1/16),100% (1/1),0/1,19% (3/16),67% (2/3),0/0,0/0,0/0,0/0,0/0
2018 Auckland Q1,L vs Sandgren,17% (2/12),0% (0/2),0/0,8% (1/12),100% (1/1),0/0,0/0,2/2,0/0,0/0
2017 Wroclaw CH F,L vs Melzer,22% (2/9),50% (1/2),1/3,50% (5/10),20% (1/5),1/1,0/0,1/2,0/0,0/1
2017 Wroclaw CH SF,W vs Halys,25% (3/12),67% (2/3),0/1,8% (1/12),0% (0/1),0/1,0/0,2/2,0/0,0/0
2017 Wroclaw CH QF,W vs Basic,56% (5/9),60% (3/5),1/1,30% (3/10),67% (2/3),3/3,2/2,0/0,1/1,0/0
2017 Wroclaw CH R16,W vs Lacko,25% (3/12),100% (3/3),0/1,8% (1/13),0% (0/1),3/3,2/2,1/1,1/1,0/0
2017 Wroclaw CH R32,W vs Golubev,20% (3/15),67% (2/3),0/2,13% (2/16),0% (0/2),2/2,1/2,2/2,0/1,1/1
2017 Budapest CH R32,L vs Basic,24% (4/17),75% (3/4),0/4,41% (7/17),43% (3/7),3/3,0/2,2/2,0/2,1/1
2017 Koblenz CH R16,L vs Jahn,33% (3/9),33% (1/3),1/3,50% (5/10),20% (1/5),1/1,0/0,1/2,0/0,0/1
2017 Koblenz CH R32,W vs Copil,33% (3/9),100% (3/3),1/1,20% (2/10),50% (1/2),2/2,1/1,0/0,1/1,0/0
2016 Andria CH R32,L vs Arnaboldi,20% (3/15),67% (2/3),0/3,36% (5/14),20% (1/5),1/2,1/1,2/3,0/0,1/1
2016 Toyota CH R32,L vs Lee,12% (2/17),50% (1/2),0/1,29% (5/17),80% (4/5),0/0,0/0,2/2,0/0,0/0
2016 Ortisei CH R32,L vs Basic,6% (1/16),100% (1/1),0/0,6% (1/16),0% (0/1),1/1,1/1,0/1,0/0,0/1
2016 Budapest CH R16,L vs De Schepper,15% (2/13),100% (2/2),0/3,54% (7/13),43% (3/7),1/2,1/2,1/2,0/0,0/1
2019 (4 matches),,20.9%,77.8%,8.3%,35.6%,18.8%,83.3%,100.0%,83.3%,100.0%,66.7%
2018 (4 matches),,12.5%,33.3%,0.0%,25.5%,50.0%,100.0%,-,100.0%,-,100.0%
2017 (8 matches),,28.3%,69.2%,25.0%,26.5%,30.8%,93.8%,66.7%,81.8%,50.0%,50.0%
2016 (26 matches),,21.8%,62.3%,12.2%,31.6%,40.0%,83.3%,87.5%,65.6%,100.0%,60.0%
2015 (24 matches),,33.5%,69.0%,14.0%,27.3%,37.0%,91.7%,81.0%,85.0%,100.0%,87.5%
Career (138 matches),,26.7%,63.7%,16.0%,30.8%,37.6%,87.2%,84.9%,77.9%,83.8%,61.4%
