Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,57,16,41,28.1%,61-100,37.9%,758-866,46.7%,15-20,42.9%,47,77.6%,13.6%,10.2%,4.5%,57.8%,72.6%,49.7%,62.9%,31.6%,47.8%,0.85
Clay,29,6,23,20.7%,20-53,27.4%,309-399,43.6%,3-3,50.0%,22,69.1%,15.9%,4.8%,3.5%,58.5%,67.3%,45.1%,58.1%,33.6%,46.2%,0.80
Grass,12,4,8,33.3%,11-21,34.4%,158-178,47.0%,3-7,30.0%,12,79.0%,16.5%,9.5%,4.1%,60.9%,74.1%,46.8%,63.4%,31.6%,48.3%,0.86
Carpet,6,5,1,83.3%,15-4,78.9%,106-85,55.5%,5-0,100.0%,0,,,,,,,,,,,
Grand Slams,15,4,11,26.7%,21-34,38.2%,255-307,45.4%,8-7,53.3%,15,73.8%,17.4%,8.6%,4.2%,59.5%,69.4%,47.0%,60.3%,33.6%,47.7%,0.85
Masters,4,1,3,25.0%,4-6,40.0%,52-56,48.1%,1-2,33.3%,4,90.4%,7.5%,12.4%,5.6%,58.8%,77.4%,59.4%,70.0%,25.7%,48.4%,0.86
Other Tours,59,14,45,23.7%,40-96,29.4%,607-754,44.6%,7-15,31.8%,59,75.1%,14.7%,8.4%,4.2%,57.8%,71.8%,47.6%,61.6%,32.6%,47.5%,0.85
Best of 5,36,13,23,36.1%,58-73,44.3%,629-685,47.9%,17-13,56.7%,16,74.6%,16.2%,8.6%,4.1%,59.6%,70.1%,47.7%,61.1%,32.2%,47.5%,0.83
Best of 3,70,18,52,25.7%,50-110,31.3%,729-879,45.3%,9-18,33.3%,65,76.1%,14.0%,8.8%,4.2%,58.0%,72.1%,48.2%,62.1%,32.1%,47.4%,0.85
Semi-finals,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,1,66.7%,0.0%,5.7%,4.3%,47.1%,72.7%,40.5%,55.7%,25.0%,42.6%,0.56
Quarter-finals,3,1,2,33.3%,2-5,28.6%,30-40,42.9%,1-1,50.0%,3,79.4%,5.9%,9.2%,4.2%,52.5%,76.0%,49.6%,63.4%,27.3%,46.5%,0.75
vs Righties,89,26,63,29.2%,86-152,36.1%,1096-1274,46.2%,18-24,42.9%,68,73.9%,15.6%,8.5%,4.3%,57.9%,71.1%,47.1%,61.0%,32.1%,47.1%,0.82
vs Lefties,16,4,12,25.0%,19-31,38.0%,244-280,46.6%,8-7,53.3%,13,83.8%,9.9%,9.9%,3.7%,60.9%,73.3%,53.0%,65.4%,31.9%,49.0%,0.92
vs Top 10,2,0,2,0.0%,0-6,0.0%,16-36,30.8%,0-0,-,1,33.3%,16.7%,3.7%,0.0%,64.2%,51.9%,27.6%,43.2%,28.1%,36.6%,0.50
