Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
2014 Auckland R32,L vs Paire,33.3%,35.1%,44.4%,36.3%,42.4%,45.5%,52.6%,47.6%,25.0%,23.5%,33.3%,22.7%,22.7%,35.3%,47
Career (1 matches),,33.3%,35.1%,44.4%,36.3%,42.4%,45.5%,52.6%,47.6%,25.0%,23.5%,33.3%,22.7%,22.7%,35.3%,47
