Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
1978,15,6,9,40.0%,13-17,43.3%,128-137,48.3%,2-1,66.7%,0,,,,,,,,,,,,QF (2x)
1977,22,15,7,68.2%,28-15,65.1%,217-150,59.1%,3-3,50.0%,0,,,,,,,,,,,,W (2x)
1976,23,14,9,60.9%,30-20,60.0%,254-212,54.5%,1-1,50.0%,0,,,,,,,,,,,,BR (Houston)
1975,36,24,12,66.7%,52-28,65.0%,425-310,57.8%,3-7,30.0%,0,,,,,,,,,,,,W (Phoenix)
1974,35,24,11,68.6%,49-22,69.0%,371-255,59.3%,3-3,50.0%,0,,,,,,,,,,,,F (Akron)
1973,48,34,14,70.8%,71-36,66.4%,571-442,56.4%,7-3,70.0%,0,,,,,,,,,,,,F (6x)
1972,54,43,11,79.6%,90-23,79.6%,628-353,64.0%,4-3,57.1%,0,,,,,,,,,,,,W (5x)
1971,40,27,13,67.5%,56-30,65.1%,451-321,58.4%,3-5,37.5%,0,,,,,,,,,,,,F (San Juan)
1970,53,43,10,81.1%,88-26,77.2%,622-360,63.3%,1-0,100.0%,0,,,,,,,,,,,,W (7x)
1969,46,38,8,82.6%,79-22,78.2%,568-353,61.7%,0-0,-,0,,,,,,,,,,,,W (3x)
1968,65,60,5,92.3%,122-18,87.1%,810-381,68.0%,0-0,-,0,,,,,,,,,,,,W (10x)
1967,43,41,2,95.3%,83-7,92.2%,539-258,67.6%,0-0,-,0,,,,,,,,,,,,W (8x)
1966,58,47,11,81.0%,97-28,77.6%,666-362,64.8%,0-0,-,0,,,,,,,,,,,,W (4x)
1965,76,67,9,88.2%,137-21,86.7%,925-447,67.4%,0-0,-,0,,,,,,,,,,,,W (9x)
1964,74,66,8,89.2%,135-23,85.4%,947-495,65.7%,0-0,-,0,,,,,,,,,,,,W (9x)
1963,30,27,3,90.0%,55-6,90.2%,372-164,69.4%,0-0,-,0,,,,,,,,,,,,W (4x)
1962,24,17,7,70.8%,39-15,72.2%,310-206,60.1%,0-0,-,0,,,,,,,,,,,,W (Phoenix)
1961,18,14,4,77.8%,31-13,70.5%,235-160,59.5%,0-0,-,0,,,,,,,,,,,,W (2x)
1960,21,16,5,76.2%,33-15,68.8%,266-177,60.0%,0-0,-,0,,,,,,,,,,,,W (El Paso)
1959,27,22,5,81.5%,44-15,74.6%,339-226,60.0%,0-0,-,0,,,,,,,,,,,,W (3x)
1958,9,7,2,77.8%,15-5,75.0%,111-53,67.7%,0-0,-,0,,,,,,,,,,,,W (Houston)
1957,12,10,2,83.3%,21-4,84.0%,147-50,74.6%,0-0,-,0,,,,,,,,,,,,W (3x)
1956,3,2,1,66.7%,5-2,71.4%,40-22,64.5%,0-0,-,0,,,,,,,,,,,,SF (Houston River Oaks)
1955,1,0,1,0.0%,1-2,33.3%,13-14,48.1%,0-0,-,0,,,,,,,,,,,,R16 (Houston)
Career,833,664,169,79.7%,1374-413,76.9%,9955-5908,62.8%,27-26,50.9%,0,,,,,,,,,,,,
