Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
09-Aug-1977,Indianapolis,Clay,F,,,(3) Laura Dupont [USA] d. Richey,6-4 6-3,,,,,,,,
01-Aug-1977,Chattanooga,,F,,,Richey d. Mary Hamm [USA],UNK,,,,,,,,
26-Jun-1977,Raleigh,,F,,,Richey d. Kate Latham [USA],6-1 6-2,,,,,,,,
06-Oct-1975,Phoenix,Hard,F,,,(3) Richey d. (1) Virginia Wade [GBR],4-6 7-5 6-4,,,,,,,,
18-Mar-1974,Akron,Carpet,F,,,(1) Billie Jean King [USA] d. (3) Richey,6-3 7-5,,,,,,,,
15-Oct-1973,Boca Raton,Clay,F,,,(1) Chris Evert [USA] d. (4) Richey,6-3 6-3,,,,,,,,
02-Oct-1973,Phoenix,Hard,F,,,(1) Billie Jean King [USA] d. (4) Richey,6-1 6-3,,,,,,,,
09-May-1973,Tokyo Sillook,Carpet,F,,,(1) Billie Jean King [USA] d. (4) Richey,7-6(4) 5-7 6-3,,,,,,,,
01-May-1973,Hilton Head,Clay,F,,,(4) Rosie Casals [USA] d. (5) Richey,3-6 6-1 7-5,,,,,,,,
28-Mar-1973,Tucson,Hard,F,,,(2) Kerry Reid [AUS] d. (4) Richey,6-3 6-4,,,,,,,,
23-Jan-1973,Los Angeles,Carpet,F,,,(1) Margaret Court [AUS] d. (3) Richey,7-5 6-7(1) 7-5,,,,,,,,
14-Aug-1972,Denver,Hard,F,,,(3) Richey d. (1) Billie Jean King [USA],1-6 6-4 6-3,,,,,,,,
03-May-1972,Indianapolis Indoors,Carpet,F,,,(1) Billie Jean King [USA] d. (2) Richey,6-3 6-3,,,,,,,,
11-Apr-1972,St. Petersburg,Clay,F,,,(2) Richey d. (4) Chris Evert [USA],6-3 6-4,,,,,,,,
28-Aug-1969,US Open,Grass,F,,,(2) Margaret Court [AUS] d. (6) Richey,6-2 6-2,,,,,,,,
27-May-1968,Roland Garros,Clay,F,,,(5) Richey d. (2) Ann Jones [GBR],5-7 6-4 6-1,,,,,,,,
20-Jan-1967,Australian Championships,Grass,F,,,(1F) Richey d. (1) Lesley Turner [AUS],6-1 6-4,,,,,,,,
01-Sep-1966,US National Championships,Grass,F,,,(1) Maria Bueno [BRA] d. (3) Richey,6-3 6-1,,,,,,,,
22-May-1966,Roland Garros,Clay,F,,,(3) Ann Jones [GBR] d. (5) Richey,6-3 6-1,,,,,,,,
21-Jan-1966,Australian Championships,Grass,F,,,(1) Margaret Court [AUS] d. (1F) Richey,W/O,,,,,,,,
