Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2024 US Open R64,L vs Pegula,92.5,94.5,5.8,95.7,93.3,101,63,87.8,2.8,90.0,86.7,92,83
2024 US Open R128,W vs Raducanu,91.9,93.4,4.5,95.8,90.2,100,71,86.4,3.2,88.5,84.0,93,79
2024 Wimbledon R128,L vs Swiatek,93.1,94.1,1.9,94.7,93.8,98,90,89.1,1.9,88.7,,93,85
2023 US Open R64,L vs Kasatkina,88.5,91.2,4.2,94.2,90.6,98,77,82.9,3.8,86.7,80.4,91,73
2023 US Open R128,W vs Bogdan,89.7,91.6,4.3,93.6,89.9,98,81,84.7,3.1,87.0,84.0,92,79
2023 Wimbledon R32,L vs Svitolina,89.7,91.3,3.5,94.1,89.9,100,84,84.2,2.8,86.0,83.7,87,77
2023 Wimbledon R128,W vs Gauff,92.0,94.3,2.8,95.9,93.0,100,88,84.6,3.4,85.0,87.0,90,75
2022 US Open R128,L vs Niemeier,90.2,92.5,3.4,93.8,90.8,99,80,84.1,3.7,85.5,84.0,90,75
2021 Wimbledon R64,L vs Brengle,90.8,91.2,2.7,93.6,89.5,96,84,89.1,2.9,89.8,88.0,94,85
2021 Wimbledon R128,W vs Wang,90.9,92.3,2.4,93.4,91.3,98,87,87.4,1.5,88.4,86.0,91,85
2019 US Open R32,L vs Keys,96.1,98.3,2.1,99.2,96.5,102,93,89.7,3.1,90.2,84.0,96,84
2019 US Open R64,W vs Siegemund,91.6,93.5,3.9,96.1,91.1,101,81,83.2,3.3,85.0,,88,77
2019 US Open R128,W vs Vandeweghe,93.5,96.3,3.3,98.3,96.1,102,89,88.7,3.8,90.0,90.3,95,80
2019 Wimbledon R64,L vs Yastremska,94.2,96.6,2.3,97.3,95.7,101,90,87.2,2.9,88.9,86.0,92,82
2019 Roland Garros R16,L vs Barty,92.3,95.4,3.0,,,101,89,83.9,3.9,,,90,76
2019 Roland Garros R32,W vs Williams,93.9,98.0,3.4,,,104,87,86.6,3.8,,,93,78
2018 US Open R32,L vs Pliskova,93.3,95.6,2.7,96.0,95.2,102,87,87.1,2.6,89.8,85.2,91,80
2018 US Open R64,W vs Sakkari,89.8,91.8,3.7,95.7,90.4,100,81,85.0,2.7,85.6,87.0,89,78
2017 US Open R32,L vs Sharapova,92.2,95.0,3.0,96.2,92.7,101,87,85.2,3.4,85.5,84.0,95,80
2017 US Open R64,W vs Vickery,89.4,92.5,4.6,95.7,90.6,100,78,81.8,3.7,82.0,84.9,91,73
Career (22 matches),,91.5,93.8,3.6,95.6,91.6,104,63,85.3,3.3,87.4,85.0,96,73
