Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2025 Tokyo SF,L vs Bencic,3.7,3.7,3.7,44.6%,46.7%,57.1%,87.5%,46.8%,9.1%,18.5,17.3,20.5,16.4
2025 Tokyo QF,W vs Alexandrova,3.9,4.2,3.6,48.6%,50.9%,61.1%,69.2%,56.1%,5.8%,12.0,8.6,29.0,24.0
2025 Beijing R32,L vs Paolini,4.0,4.1,4.0,39.2%,42.4%,30.0%,42.9%,50.3%,7.0%,-4.0,-5.8,-2.5,-3.2
2025 Seoul R16,L vs Joint,3.1,3.2,3.1,35.3%,42.3%,42.9%,100.0%,47.4%,9.7%,-7.5,-11.9,-6.5,-10.0
2025 Montreal R64,L vs Mboko,3.3,3.8,3.0,44.6%,36.7%,40.0%,33.3%,51.7%,20.8%,4.5,6.6,6.5,11.4
2025 Wimbledon R64,L vs Bouzas Maneiro,2.7,3.0,2.4,46.2%,46.7%,42.9%,33.3%,58.8%,24.1%,3.0,4.5,7.0,17.5
2025 Roland Garros R128,W vs Gracheva,3.1,3.3,2.8,55.9%,64.7%,60.0%,0.0%,51.7%,20.7%,19.0,34.5,6.0,13.0
2025 Charleston F,L vs Pegula,3.5,3.5,3.5,45.5%,46.5%,33.3%,50.0%,46.2%,20.8%,3.0,3.8,-1.0,-1.2
2025 Charleston QF,W vs Kalinskaya,3.0,3.4,2.6,50.0%,64.0%,85.7%,66.7%,47.2%,12.1%,13.0,23.2,13.5,23.3
2025 Charleston R16,W vs Kasatkina,4.1,4.0,4.2,52.9%,50.0%,66.7%,42.9%,42.3%,10.1%,14.5,13.7,0.5,0.4
2025 Charleston R32,W vs Bencic,3.8,3.6,4.0,63.3%,64.0%,55.6%,0.0%,54.6%,17.6%,11.5,13.9,11.0,18.3
2025 Miami R64,L vs Gauff,4.1,3.8,4.3,24.3%,22.2%,66.7%,16.7%,52.1%,10.7%,-5.0,-8.9,-9.5,-21.1
2025 Dubai QF,L vs Rybakina,3.2,3.6,2.8,39.6%,47.4%,62.5%,66.7%,39.3%,10.5%,6.5,11.2,2.0,2.2
2025 Dubai R32,W vs Kostyuk,3.7,3.7,3.7,52.2%,49.3%,41.7%,50.0%,44.6%,8.5%,5.5,3.6,8.0,4.4
2025 Doha R32,W vs Parks,2.7,2.7,2.7,53.1%,42.6%,36.4%,100.0%,57.1%,22.6%,-1.0,-1.1,5.0,8.2
2025 Doha R64,W vs Krueger,3.1,3.6,2.6,48.1%,69.0%,75.0%,0.0%,49.3%,23.5%,12.5,21.9,8.0,15.4
2025 Australian Open R128,L vs Gauff,3.6,3.8,3.4,44.7%,44.4%,35.7%,50.0%,54.8%,6.7%,0.0,0.0,3.0,3.8
2024 Tokyo F,L vs Zheng,3.4,4.0,2.6,44.0%,39.3%,62.5%,40.0%,51.3%,11.0%,15.5,18.5,15.5,19.1
2024 Tokyo SF,W vs Boulter,3.8,3.7,3.8,54.5%,51.4%,61.1%,66.7%,55.1%,15.0%,6.5,8.2,16.5,24.3
2024 Tokyo R32,W vs Wang,3.0,2.8,3.1,57.3%,70.4%,50.0%,0.0%,58.7%,18.6%,16.0,23.2,13.5,28.1
Last 52 Weeks (11 matches),,3.5,3.7,3.4,47.7%,50.0%,53.1%,54.0%,50.0%,13.0%,8.0,9.8,7.6,9.7
Career (116 matches),,3.8,4.0,3.6,47.7%,51.7%,54.3%,51.7%,49.7%,13.6%,7.4,7.1,6.4,6.4
