Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2025 Tokyo SF,L vs Bencic,0.92,0.82,65.0,2.8,2.0%,66.0%,2.2%,60.0%,22.4%,45.2%
2025 Tokyo QF,W vs Alexandrova,1.08,1.17,88.9,25.3,2.0%,58.0%,4.2%,56.3%,48.0%,44.4%
2025 Beijing R32,L vs Paolini,0.80,0.52,35.0,2.2,4.5%,36.4%,0.0%,50.0%,36.7%,37.9%
2025 Seoul R16,L vs Joint,1.00,0.57,41.8,2.2,0.0%,43.3%,0.0%,50.0%,32.0%,28.6%
2025 Montreal R64,L vs Mboko,0.94,0.65,45.2,2.0,0.0%,43.3%,0.0%,57.7%,32.3%,36.7%
2025 Wimbledon R64,L vs Bouzas Maneiro,0.94,0.78,57.3,2.2,0.0%,55.6%,2.9%,55.9%,23.7%,50.0%
2025 Roland Garros R128,W vs Gracheva,1.21,1.69,41.4,2.0,3.2%,58.1%,3.4%,55.2%,60.0%,60.9%
2025 Charleston F,L vs Pegula,0.96,0.79,43.0,2.3,0.0%,42.5%,2.6%,44.7%,51.6%,40.7%
2025 Charleston QF,W vs Kalinskaya,1.14,1.72,44.4,2.5,3.8%,65.4%,0.0%,78.3%,38.7%,48.3%
2025 Charleston R16,W vs Kasatkina,1.14,1.23,59.7,2.2,4.7%,67.4%,0.0%,53.5%,35.3%,50.0%
2025 Charleston R32,W vs Bencic,1.07,1.60,46.6,2.2,12.1%,57.6%,3.2%,64.5%,54.5%,61.9%
2025 Miami R64,L vs Gauff,0.89,0.34,29.6,2.0,0.0%,33.3%,0.0%,14.3%,33.3%,23.5%
2025 Dubai QF,L vs Rybakina,0.97,0.70,53.2,2.1,0.0%,65.8%,0.0%,48.5%,23.7%,38.2%
2025 Dubai R32,W vs Kostyuk,1.10,1.08,90.0,9.1,0.0%,72.1%,0.0%,50.8%,32.8%,42.1%
2025 Doha R32,W vs Parks,1.15,1.16,62.9,3.1,4.0%,56.0%,0.0%,49.0%,50.9%,44.9%
2025 Doha R64,W vs Krueger,1.19,1.51,48.7,2.0,3.1%,81.3%,0.0%,64.3%,33.3%,34.6%
2025 Australian Open R128,L vs Gauff,0.92,0.72,49.2,2.2,3.2%,51.6%,6.9%,51.7%,25.6%,51.4%
2024 Tokyo F,L vs Zheng,0.95,0.63,57.8,2.5,0.0%,61.0%,0.0%,64.1%,18.9%,31.3%
2024 Tokyo SF,W vs Boulter,1.17,1.58,48.4,2.2,3.0%,63.6%,3.8%,76.9%,43.8%,38.7%
2024 Tokyo R32,W vs Wang,1.07,2.21,47.6,2.2,4.0%,76.0%,4.3%,78.3%,44.4%,50.0%
2025 (17 matches),,1.03,0.95,57.8,2.5,2.4%,58.3%,1.6%,53.9%,36.7%,43.9%
2024 (14 matches),,0.99,0.94,57.0,2.7,2.7%,56.7%,2.2%,58.5%,38.1%,42.2%
2023 (17 matches),,1.02,0.98,61.0,2.7,2.0%,56.6%,1.8%,58.3%,40.5%,41.7%
2022 (3 matches),,0.93,0.66,58.5,2.3,0.0%,59.6%,4.5%,60.9%,29.1%,27.4%
2021 (9 matches),,1.02,0.99,51.5,2.5,2.3%,54.0%,1.4%,56.0%,41.1%,46.5%
Career (257 matches),,1.04,1.06,58.7,2.8,2.0%,57.6%,1.8%,57.3%,42.4%,44.6%
