Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
9,Ons Jabeur [TUN],6,3,66.7%,2,2,0,100.0%,2016,2025,7,1.05,0.0%,5.2%,68.5%,64.6%,51.0%,60.3%,41.6%,52.6%,41.5%
8,Anhelina Kalinina [UKR],5,3,62.5%,1,1,0,100.0%,2017,2023,5,1.02,5.7%,2.8%,75.6%,60.7%,47.7%,57.5%,43.5%,59.5%,42.5%
7,Daria Kasatkina [AUS],4,3,57.1%,1,1,0,100.0%,2018,2025,7,1.05,1.5%,4.7%,64.3%,60.8%,44.7%,55.0%,47.0%,43.3%,52.1%
7,Ashleigh Barty [AUS],2,5,28.6%,3,1,2,33.3%,2018,2022,7,0.81,2.4%,4.0%,67.9%,63.6%,45.7%,57.8%,34.4%,53.1%,43.8%
6,Bianca Andreescu [CAN],2,4,33.3%,2,0,2,0.0%,2017,2026,5,0.93,1.6%,6.1%,61.5%,64.8%,47.2%,58.0%,39.1%,57.5%,46.7%
6,Taylor Townsend [USA],3,3,50.0%,1,1,0,100.0%,2017,2025,5,1.00,3.6%,6.2%,66.1%,64.5%,43.3%,57.3%,42.8%,61.5%,44.4%
6,Jessica Pegula [USA],2,4,33.3%,1,0,1,0.0%,2016,2025,5,0.97,2.9%,8.5%,61.2%,59.6%,46.0%,54.3%,44.4%,56.9%,47.9%
6,Elina Svitolina [UKR],2,4,33.3%,6,3,3,50.0%,2019,2023,6,0.92,1.4%,5.5%,65.4%,68.2%,43.8%,59.7%,36.9%,64.6%,32.6%
5,Ajla Tomljanovic [AUS],3,2,60.0%,2,2,0,100.0%,2017,2025,2,1.01,5.0%,4.5%,69.8%,60.9%,49.3%,57.4%,43.2%,60.9%,40.9%
5,Madison Keys [USA],1,4,20.0%,2,0,2,0.0%,2019,2025,5,0.86,0.7%,4.3%,67.2%,66.3%,51.5%,61.4%,33.2%,59.4%,17.0%
5,Danielle Collins [USA],1,4,20.0%,1,0,1,0.0%,2017,2025,3,0.93,4.4%,5.9%,62.7%,63.3%,44.7%,56.4%,40.5%,62.1%,50.0%
5,Aryna Sabalenka [BLR],1,4,20.0%,2,1,1,50.0%,2018,2025,5,0.78,0.7%,6.5%,64.3%,59.5%,41.7%,53.1%,36.6%,63.6%,40.0%
5,Coco Gauff [USA],2,3,40.0%,1,0,1,0.0%,2020,2025,5,0.94,1.8%,1.5%,70.0%,63.0%,51.0%,59.4%,38.2%,54.3%,30.6%
4,Anna Blinkova [RUS],2,2,50.0%,1,1,0,100.0%,2019,2026,4,1.02,1.7%,4.9%,65.9%,60.5%,46.6%,55.8%,44.9%,58.7%,50.0%
4,Clara Tauson [DEN],1,3,25.0%,5,1,4,20.0%,2024,2026,4,0.90,2.3%,6.5%,68.7%,63.9%,48.8%,59.2%,36.8%,58.1%,33.3%
