Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),47,1217,94,1737,95,1680,59,1715,85,1613,28,2574,,
2025,28,1589,53,1803,53,1750,44,1748,63,1646,35,2247
2024,81,848,70,1746,67,1707,71,1676,53,1645,23,3565
2023,33,1332,50,1807,50,1758,64,1674,34,1687,,
2022,228,284,112,1657,112,1613,,,,,,
2021,12,2971,29,1902,27,1876,33,1777,22,1754,,
2020,4,5760,6,2013,6,1962,10,1850,,,34,2585
2019,14,2740,14,1991,11,1947,40,1750,12,1815,37,1752
2018,52,1024,61,1793,55,1753,114,1584,46,1689,180,373
2017,110,583,113,1665,104,1642,119,1552,122,1502,179,413
2016,214,247,,,,,,,,,1083,12
2015,624,34,,,,,,,,,,
