Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2024,2,1,1,50.0%,3-3,50.0%,29-32,47.5%,0-0,-,2,43.3%,51.6%,0.0%,7.1%,62.0%,49.1%,44.3%,47.3%,52.0%,49.9%,0.99,R16 (Lleida 125)
2023,2,1,1,50.0%,3-2,60.0%,27-22,55.1%,0-0,-,2,72.0%,37.5%,4.0%,4.0%,66.2%,64.0%,51.0%,59.6%,45.4%,52.2%,1.12,R16 (Gaiba 125)
2022,10,6,4,60.0%,14-8,63.6%,118-91,56.5%,0-1,0.0%,6,69.5%,41.7%,1.2%,1.2%,74.3%,57.8%,53.7%,56.8%,45.8%,51.6%,1.06,SF (W80 Tyler TX)
2018,13,9,4,69.2%,17-10,63.0%,138-109,55.9%,2-1,66.7%,3,57.1%,39.3%,0.0%,4.0%,67.8%,56.8%,50.0%,54.6%,45.4%,49.9%,1.00,W (Berkeley CA $60K)
2017,58,39,19,67.2%,83-48,63.4%,665-542,55.1%,8-7,53.3%,0,,,,,,,,,,,,W (Stockton CA $60K)
2016,32,22,10,68.8%,48-31,60.8%,396-344,53.5%,2-4,33.3%,0,,,,,,,,,,,,W (2x)
2015,13,7,6,53.8%,15-15,50.0%,142-144,49.7%,1-2,33.3%,0,,,,,,,,,,,,F (Gainesville FL $10K)
2014,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,0,,,,,,,,,,,,R32 (Albuquerque NM 75K)
2013,5,2,3,40.0%,4-6,40.0%,40-41,49.4%,0-0,-,0,,,,,,,,,,,,R16 (2x)
Career,136,87,49,64.0%,187-125,59.9%,1561-1337,53.9%,13-15,46.4%,13,62.0%,42.7%,1.2%,3.3%,69.4%,57.1%,50.2%,54.9%,47.1%,51.0%,1.05,
