Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
7,Tatiana Panova [RUS],3,4,42.9%,4,2,2,50.0%,1999,2006,0,,,,,,,,,,
7,Silvija Talaja [CRO],5,2,71.4%,1,1,0,100.0%,1998,2004,0,,,,,,,,,,
7,Maureen Drake [CAN],1,6,14.3%,0,0,0,-,1998,2002,0,,,,,,,,,,
6,Tsvetana Pironkova [BUL],2,4,33.3%,0,0,0,-,2006,2013,1,0.57,0.0%,5.2%,75.9%,45.5%,35.7%,43.1%,32.7%,50.0%,0.0%
6,Jelena Dokic [AUS],3,3,50.0%,2,1,1,50.0%,1999,2011,1,0.78,0.0%,3.6%,65.5%,50.0%,42.1%,47.3%,40.9%,50.0%,25.0%
6,Amelie Mauresmo [FRA],2,4,33.3%,2,1,1,50.0%,1996,2002,0,,,,,,,,,,
6,Anna Kournikova [RUS],1,5,16.7%,2,0,2,0.0%,1995,2002,0,,,,,,,,,,
6,Marlene Weingartner [GER],1,5,16.7%,1,0,1,0.0%,1995,2001,0,,,,,,,,,,
5,Agnieszka Radwanska [POL],1,4,20.0%,0,0,0,-,2007,2012,2,0.68,0.0%,2.3%,75.0%,43.4%,39.4%,42.4%,39.4%,52.0%,50.0%
5,Kathrin Woerle [GER],1,4,20.0%,0,0,0,-,2004,2010,1,0.83,0.0%,4.8%,70.2%,45.8%,36.0%,42.9%,47.7%,41.2%,53.8%
5,Emmanuelle Gagliardi [SUI],4,1,80.0%,1,1,0,100.0%,1998,2007,0,,,,,,,,,,
5,Meilen Tu [USA],3,2,60.0%,0,0,0,-,1999,2006,0,,,,,,,,,,
5,Mariana Diaz Oliva [ARG],3,2,60.0%,1,1,0,100.0%,1996,2005,0,,,,,,,,,,
5,Nicole Pratt [AUS],2,3,40.0%,1,1,0,100.0%,1998,2005,0,,,,,,,,,,
5,Lindsay Davenport [USA],0,5,0.0%,0,0,0,-,1996,2004,0,,,,,,,,,,
