Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
1983 Roland Garros SF,L vs Jausovec,5.3,5.1,5.5,50.7%,51.6%,35.5%,52.0%,45.3%,92.3%,-3.0,-2.6,4.5,26.5
Career (1 matches),,5.3,5.1,5.5,50.7%,51.6%,35.5%,52.0%,45.3%,92.3%,-3.0,-2.6,4.5,26.5
