Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2024,2,0,2,0.0%,0-4,0.0%,8-24,25.0%,0-0,-,2,31.3%,18.8%,0.0%,5.7%,69.0%,51.7%,14.8%,40.2%,38.9%,39.5%,0.65,R128 (2x)
2023,22,9,13,40.9%,21-29,42.0%,214-248,46.3%,3-1,75.0%,22,59.3%,34.1%,1.2%,3.4%,74.0%,57.7%,42.6%,53.8%,43.2%,48.5%,0.94,F (Budapest)
2022,9,4,5,44.4%,8-11,42.1%,82-97,45.8%,1-0,100.0%,9,54.9%,37.4%,2.2%,5.0%,76.3%,58.2%,36.9%,53.2%,45.9%,49.5%,0.98,SF (Warsaw)
2021,20,9,11,45.0%,23-28,45.1%,234-249,48.4%,3-3,50.0%,20,32.9%,74.1%,0.9%,4.4%,71.8%,56.4%,41.9%,52.3%,49.1%,50.7%,1.03,SF (Gdynia)
2020,8,2,6,25.0%,7-12,36.8%,83-96,46.4%,0-2,0.0%,8,55.8%,38.0%,3.6%,3.1%,68.5%,56.5%,43.5%,52.4%,43.2%,47.8%,0.91,R16 (Hobart)
2019,33,14,19,42.4%,35-39,47.3%,335-340,49.6%,3-3,50.0%,32,59.0%,40.2%,2.4%,4.3%,65.3%,58.7%,43.8%,53.5%,45.4%,49.5%,0.98,QF (2x)
2018,26,11,15,42.3%,29-28,50.9%,266-280,48.7%,5-2,71.4%,26,63.8%,33.1%,3.8%,3.8%,65.3%,61.8%,43.8%,55.5%,42.4%,48.9%,0.95,F (Taipei)
2017,19,7,12,36.8%,17-25,40.5%,185-201,47.9%,2-6,25.0%,19,62.7%,36.0%,3.0%,2.6%,69.1%,58.5%,44.6%,54.2%,44.5%,49.3%,0.97,QF (3x)
2016,23,12,11,52.2%,28-24,53.8%,251-239,51.2%,3-3,50.0%,23,63.0%,39.5%,2.0%,3.2%,69.5%,59.4%,48.4%,56.0%,46.1%,51.1%,1.05,SF (2x)
2015,16,6,10,37.5%,12-21,36.4%,132-167,44.1%,1-1,50.0%,9,60.0%,23.1%,2.2%,2.2%,67.2%,57.6%,51.0%,55.5%,36.6%,46.3%,0.82,QF (Tashkent)
2014,4,1,3,25.0%,4-6,40.0%,37-47,44.0%,0-0,-,4,-,-,0.9%,4.4%,66.3%,57.1%,45.4%,53.1%,40.5%,47.8%,0.86,R16 (Moscow)
2013,3,1,2,33.3%,3-5,37.5%,32-41,43.8%,0-0,-,3,-,-,0.7%,3.1%,73.9%,54.2%,42.7%,51.2%,45.3%,48.6%,0.93,R16 (Baku)
Career,185,76,109,41.1%,187-232,44.6%,1859-2029,47.8%,21-21,50.0%,177,56.6%,41.2%,2.1%,3.7%,69.3%,58.3%,43.9%,53.9%,44.8%,49.4%,0.97,
