Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2024 US Open R128,L vs Cocciaretto,90.9,94.5,6.5,102.2,86.5,103,77,80.8,3.4,83.7,78.0,86,74
2023 US Open R128,L vs Schmiedlova,87.4,91.3,7.5,96.1,86.8,107,69,69.5,4.6,69.0,81.0,81,65
2021 Wimbledon R128,L vs Azarenka,95.1,99.4,5.5,101.8,95.3,108,86,87.5,5.7,,,96,71
2019 Roland Garros R128,W vs Pera,92.6,99.6,6.8,,,110,85,80.3,6.4,,,89,68
2017 Roland Garros R128,L vs Tsurenko,85.7,90.7,12.5,,,105,68,71.8,5.4,,,85,61
2017 Australian Open R128,L vs Williams,89.3,93.8,8.1,94.4,93.3,106,74,77.4,5.2,83.0,70.0,87,68
2016 US Open R128,L vs Williams,89.8,97.4,6.7,100.0,94.0,106,74,75.2,4.5,77.7,78.2,85,66
2016 Wimbledon R128,L vs Radwanska,94.8,100.1,5.0,103.5,96.7,107,87,81.7,4.3,84.0,,91,76
2015 US Open R128,L vs Mattek Sands,89.1,99.2,5.0,,,105,79,74.7,5.4,,,89,66
Career (9 matches),,90.1,95.7,7.3,98.6,92.7,110,68,77.3,5.1,78.6,77.6,96,61
