Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2024 US Open R128,L vs Cocciaretto,9,25,0.4,9.5%,26.3%,9,21,0.4,10.2%,23.9%,5.7%,4.5%,0.8,15.8%,20.0%
2024 Wimbledon R128,L vs Siegemund,10,17,0.6,10.0%,17.0%,10,16,0.6,10.3%,16.5%,3.1%,6.2%,1.3,21.0%,16.0%
2023 US Open R128,L vs Schmiedlova,21,48,0.4,11.5%,26.2%,19,44,0.4,11.8%,27.3%,4.3%,7.5%,0.5,13.1%,24.6%
2023 Budapest F,L vs Timofeeva,15,36,0.4,10.3%,24.7%,15,35,0.4,10.4%,24.3%,3.5%,6.9%,0.6,12.3%,19.2%
2023 Wimbledon R128,L vs Fernandez,21,37,0.6,10.1%,17.9%,20,36,0.6,10.6%,19.1%,2.1%,8.0%,0.8,17.4%,21.3%
2023 Roland Garros R128,L vs Danilovic,12,22,0.5,10.3%,18.8%,12,19,0.6,10.8%,17.1%,4.5%,6.3%,0.8,18.8%,22.2%
2023 Australian Open R32,L vs Ostapenko,6,10,0.6,5.7%,9.5%,6,9,0.7,6.3%,9.4%,1.0%,5.2%,1.4,36.2%,26.7%
2022 Andorra 125 R16,L vs Bucsa,6,16,0.4,5.6%,15.0%,5,10,0.5,5.2%,10.3%,0.0%,5.2%,1.4,18.7%,13.1%
2022 Montevideo 125 SF,L vs Shnaider,16,21,0.8,13.9%,18.3%,15,21,0.7,13.2%,18.4%,5.3%,7.9%,1.1,15.7%,14.8%
2022 Montevideo 125 R16,W vs Fruhvirtova,20,12,1.7,18.7%,11.2%,20,10,2.0,19.6%,9.8%,6.9%,12.7%,0.7,12.1%,17.8%
2022 s Hertogenbosch R32,L vs Sabalenka,12,17,0.7,9.8%,13.8%,8,16,0.5,8.2%,16.5%,6.2%,2.1%,1.1,25.2%,22.0%
2021 Indian Wells R128,L vs Samsonova,11,26,0.4,6.9%,16.3%,9,23,0.4,6.3%,16.1%,2.8%,3.5%,0.8,21.9%,27.5%
2021 Wimbledon R128,L vs Azarenka,13,21,0.6,13.8%,22.3%,12,18,0.7,14.3%,21.4%,4.8%,9.5%,1.7,21.3%,12.8%
2021 Roland Garros R128,L vs Tomljanovic,16,25,0.6,12.0%,18.8%,16,25,0.6,12.9%,20.2%,,,1.1,12.0%,10.5%
2020 Roland Garros R128,L vs Badosa,32,32,1.0,18.0%,18.0%,32,32,1.0,19.6%,19.6%,,,2.7,18.0%,6.7%
2020 US Open R128,W vs Osuigwe,14,26,0.5,10.0%,18.6%,11,21,0.5,8.6%,16.4%,6.3%,2.3%,0.4,9.3%,20.7%
2020 Australian Open R128,L vs Hon,17,16,1.1,13.4%,12.6%,17,16,1.1,14.3%,13.4%,,,1.0,21.3%,22.0%
2019 US Open R128,L vs Townsend,24,31,0.8,13.2%,17.0%,21,26,0.8,13.1%,16.3%,9.4%,3.8%,1.4,25.3%,18.7%
2019 Wimbledon R128,L vs Davis,8,20,0.4,7.4%,18.5%,6,17,0.4,6.1%,17.3%,4.1%,2.0%,1.0,19.4%,20.4%
2019 Roland Garros R128,W vs Pera,6,16,0.4,4.1%,10.9%,6,16,0.4,4.6%,12.2%,,,0.6,15.0%,26.5%
Career (38 matches),,593,1003,0.6,10.9%,18.4%,539,900,0.6,10.9%,18.2%,4.5%,4.8%,0.9,18.7%,21.3%
