Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2017 Alphen Aan Den Rijn CH R32,L vs Majchrzak,71% (5/7),- (0/0),0/0,0/0,56% (5/9),1/3,0/1,- (0/0),- (0/0)
2017 Poznan CH QF,L vs Pavlasek,80% (4/5),33% (2/6),0/0,0/0,62% (8/13),5/7,2/3,- (0/0),- (0/0)
2017 Perugia CH R32,L vs Granollers,62% (8/13),0% (0/1),0/0,0/0,78% (7/9),0/2,0/1,- (0/0),- (0/0)
2017 Marburg CH R32,L vs Gonzalez,50% (7/14),50% (2/4),1/1,0/0,17% (1/6),1/3,1/2,- (0/0),- (0/0)
2017 Vicenza CH R32,L vs Berrettini,47% (8/17),0% (0/1),0/0,0/0,33% (1/3),0/2,0/1,- (0/0),- (0/0)
2017 Rome  CH R32,L vs Maden,67% (2/3),33% (1/3),0/0,0/0,17% (1/6),0/2,0/1,- (0/0),- (0/0)
2017 Ostrava CH R16,L vs Travaglia,67% (4/6),0% (0/4),0/0,0/0,69% (9/13),0/2,0/1,- (0/0),- (0/0)
2017 Panama City CH R32,L vs Estrella,70% (7/10),25% (1/4),0/0,0/0,67% (6/9),1/3,1/2,- (0/0),- (0/0)
2017 Saint Brieuc CH R16,L vs Chiudinelli,100% (1/1),0% (0/1),0/0,0/0,38% (3/8),2/4,0/1,- (0/0),- (0/0)
2017 Tigre CH SF,L vs Daniel,45% (5/11),50% (2/4),0/0,0/0,64% (9/14),1/3,1/2,- (0/0),- (0/0)
2017 Tigre CH R32,W vs Andreozzi,53% (9/17),56% (9/16),2/4,1/3,50% (5/10),3/4,0/0,67% (4/6),17% (1/6)
2017 Rio de Janeiro Q1,L vs Estrella,46% (6/13),0% (0/1),0/0,0/0,57% (4/7),1/3,0/1,- (0/0),- (0/0)
2017 Buenos Aires Q2,L vs Kovalik,55% (11/20),40% (2/5),1/3,0/0,67% (4/6),4/6,2/3,- (0/0),- (0/0)
2017 Quito Q1,L vs Falla,60% (9/15),22% (2/9),1/1,0/0,73% (11/15),2/4,2/3,- (0/0),- (0/0)
2016 Mohammedia CH R16,L vs Tsitsipas,57% (8/14),60% (3/5),1/1,0/0,43% (3/7),0/2,0/1,- (0/0),- (0/0)
2016 Curitiba CH QF,L vs Riba,55% (6/11),40% (2/5),0/0,0/0,60% (6/10),2/4,2/3,- (0/0),- (0/0)
2016 Qingdao CH F,L vs Tipsarevic,50% (9/18),75% (3/4),1/1,0/0,64% (7/11),0/2,0/1,- (0/0),- (0/0)
2016 Poznan CH QF,L vs Coppejans,44% (4/9),11% (1/9),0/0,0/0,38% (3/8),1/3,0/1,- (0/0),- (0/0)
2016 Poprad CH QF,L vs Melzer,36% (4/11),- (0/0),0/0,0/0,43% (3/7),1/3,0/1,- (0/0),- (0/0)
2016 Moscow CH R32,L vs Nedovyesov,45% (5/11),20% (1/5),0/0,0/0,43% (3/7),3/5,2/3,- (0/0),- (0/0)
2017 (14 matches),,56.6%,35.6%,55.6%,33.3%,57.8%,43.8%,40.9%,66.7%,16.7%
2016 (13 matches),,55.8%,38.0%,48.0%,30.0%,56.8%,47.6%,52.4%,73.9%,30.4%
2015 (12 matches),,61.4%,38.2%,39.4%,62.5%,57.0%,39.3%,46.2%,61.4%,33.3%
2014 (14 matches),,55.1%,50.0%,68.8%,71.4%,49.5%,40.6%,30.8%,64.3%,44.8%
2013 (16 matches),,55.7%,43.9%,66.7%,72.7%,59.2%,37.1%,33.3%,69.2%,22.2%
Career (91 matches),,57.1%,42.0%,51.2%,51.6%,56.2%,39.8%,40.2%,61.6%,34.1%
