Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
2015 Brest CH R32,L vs Guez,18.2%,29.1%,35.0%,21.8%,32.0%,48.0%,23.5%,40.0%,61.5%,58.3%,83.3%,8.0%,16.0%,43.5%,-45
2015 Santiago CH QF,L vs Samper Montana,7.5%,16.4%,46.6%,15.5%,12.1%,30.3%,72.4%,28.5%,28.6%,42.1%,66.7%,3.3%,3.3%,20.7%,-86
Career (2 matches),,12.3%,22.1%,41.8%,18.4%,20.7%,37.9%,54.3%,33.4%,44.4%,48.4%,75.0%,5.5%,9.1%,30.8%,-66
