Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2020 Australian Open Q2,W vs Muramatsu,70.9%,57.4%,5.8%,1/4,2.37,11.5%,70.5%,60.5%,3.3%,2.35,14.0%,81.8%,50.0%,13.6%,2.42,5.6%
2018 Fed Cup RR,L vs Sabalenka,72.1%,46.8%,10.5%,5/4,2.90,17.2%,67.7%,40.5%,8.1%,2.78,22.2%,83.3%,60.0%,16.7%,3.16,5.3%
2016 ITF Prague SF,W vs Peterson,70.1%,63.0%,0.0%,0/0,2.46,11.5%,80.4%,59.5%,0.0%,2.40,19.4%,94.4%,70.6%,0.0%,2.54,0.0%
Career (3 matches),,71.1%,55.4%,5.6%,42.9%,2.58,13.4%,72.2%,53.3%,4.1%,2.52,18.5%,85.9%,60.0%,10.9%,2.69,3.2%
