Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2020 Australian Open Q2,W vs Muramatsu,22.4%,36.5%,61.9%,24.1%,39.7%,61.4%,56.0%,42.4%,0.0%,20.8%,33.3%,63.2%,33.3%,25.0%,50.0%,30
2018 Fed Cup RR,L vs Sabalenka,30.6%,45.9%,45.3%,32.8%,49.3%,51.1%,24.2%,41.2%,50.0%,29.6%,44.4%,31.6%,33.3%,83.3%,75.0%,52
2016 ITF Prague SF,W vs Peterson,15.3%,28.2%,53.1%,20.8%,33.3%,52.6%,35.0%,60.7%,71.4%,10.3%,27.6%,53.8%,26.7%,71.4%,100.0%,-11
Career (3 matches),,23.1%,37.3%,53.4%,26.6%,41.6%,55.1%,37.2%,47.4%,60.0%,20.0%,35.0%,50.0%,30.6%,63.6%,77.8%,30
