Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2006 US Open R64,W vs Baghdatis,69.6%,53.2%,5.5%,5/5,2.31,20.0%,59.6%,44.1%,4.0%,2.22,34.2%,88.2%,61.2%,7.9%,2.45,0.0%
2006 US Open R128,W vs Pavel,72.5%,51.2%,7.8%,7/6,2.35,8.8%,66.7%,45.9%,3.6%,2.25,9.1%,87.0%,59.6%,16.7%,2.48,8.5%
2006 Wimbledon R32,L vs Nadal,53.2%,31.0%,3.8%,0/3,2.01,45.1%,51.8%,24.1%,3.6%,1.97,86.5%,61.9%,46.2%,4.8%,2.04,0.0%
2005 US Open F,L vs Federer,59.8%,50.0%,4.7%,2/3,2.18,50.5%,51.9%,50.0%,2.5%,2.26,43.1%,84.6%,50.0%,11.5%,2.07,60.5%
2005 US Open SF,W vs Ginepri,63.1%,54.5%,8.9%,5/9,2.03,10.8%,55.4%,60.7%,5.9%,2.01,20.9%,81.1%,46.5%,15.1%,2.04,2.0%
2005 US Open QF,W vs Blake,65.8%,57.8%,12.3%,12/7,2.39,27.5%,60.7%,57.4%,13.5%,2.31,41.5%,81.4%,58.3%,11.9%,2.50,6.8%
2005 Canada F,L vs Nadal,71.6%,37.9%,1.2%,1/0,1.99,16.0%,68.5%,40.5%,0.0%,2.00,28.0%,80.8%,33.3%,3.8%,1.98,4.0%
2005 Canada SF,W vs Rusedski,59.3%,51.4%,0.0%,0/0,1.96,64.3%,54.1%,55.0%,0.0%,1.85,65.0%,75.0%,46.7%,0.0%,2.25,62.5%
2005 Los Angeles F,W vs Muller,66.2%,54.9%,7.8%,4/2,2.41,21.6%,61.9%,53.8%,9.5%,2.40,40.0%,73.5%,56.0%,5.9%,2.41,0.0%
2005 Rome SF,L vs Coria,77.9%,41.5%,2.9%,1/1,2.03,5.0%,80.0%,32.5%,4.0%,2.13,10.3%,86.7%,69.2%,0.0%,1.93,0.0%
2005 Miami SF,L vs Federer,60.6%,42.5%,4.5%,1/2,1.90,27.3%,59.5%,44.0%,0.0%,1.83,11.1%,68.2%,40.0%,13.6%,1.94,38.5%
2005 Dubai SF,L vs Federer,51.0%,46.2%,5.9%,2/1,2.55,48.4%,45.5%,53.3%,3.0%,2.39,44.4%,73.3%,36.4%,13.3%,2.77,53.8%
2005 Australian Open QF,L vs Federer,49.5%,49.0%,4.0%,3/1,2.02,40.4%,40.9%,55.6%,1.5%,1.98,44.4%,75.9%,40.9%,10.3%,2.05,36.7%
2004 Madrid SF,L vs Safin,54.2%,43.6%,11.1%,3/5,2.06,7.7%,34.2%,38.5%,5.3%,1.81,14.3%,81.3%,46.2%,18.8%,2.23,3.2%
2004 US Open QF,L vs Federer,58.9%,50.5%,4.4%,4/3,2.19,36.4%,54.0%,48.1%,5.0%,2.35,34.8%,79.6%,53.8%,4.1%,1.91,39.5%
2004 Cincinnati F,W vs Hewitt,62.0%,46.9%,6.3%,2/3,1.80,16.3%,37.5%,33.3%,6.3%,1.80,29.6%,88.1%,51.4%,7.1%,1.80,0.0%
2004 Cincinnati SF,W vs Roddick,44.9%,50.0%,1.9%,2/0,2.14,16.9%,33.8%,36.4%,3.1%,2.13,25.0%,70.3%,61.5%,0.0%,2.17,4.3%
2004 Indian Wells SF,L vs Federer,54.1%,37.0%,2.4%,2/0,2.01,41.9%,51.0%,36.0%,2.0%,2.00,32.5%,67.7%,38.1%,3.2%,2.02,59.1%
2004 Australian Open SF,L vs Safin,56.5%,57.1%,12.4%,7/13,2.41,3.5%,34.1%,66.7%,6.8%,2.41,6.8%,83.6%,52.5%,19.2%,2.42,0.0%
2003 Masters Cup F,L vs Federer,57.1%,30.0%,0.0%,0/0,1.87,38.6%,45.5%,33.3%,0.0%,1.77,35.1%,78.1%,28.0%,0.0%,2.05,45.0%
Career (230 matches),,62.8%,53.8%,4.9%,49.9%,2.15,30.0%,57.7%,49.9%,3.7%,2.12,33.6%,81.8%,58.0%,7.6%,2.19,24.4%
