Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2006 US Open R64,W vs Baghdatis,1.01,1.13,62.7,3.8,4.3%,62.0%,6.0%,65.5%,38.7%,42.0%
2006 US Open R128,W vs Pavel,1.09,1.20,47.5,4.4,4.9%,67.9%,17.8%,61.6%,35.6%,41.3%
2006 Wimbledon R32,L vs Nadal,1.01,0.50,36.6,2.8,3.7%,61.1%,9.3%,63.0%,21.4%,16.2%
2005 US Open F,L vs Federer,1.03,0.71,41.2,3.4,1.5%,48.5%,7.9%,65.1%,27.6%,32.7%
2005 US Open SF,W vs Ginepri,1.09,1.18,47.4,2.8,12.7%,63.3%,11.0%,69.9%,35.8%,36.8%
2005 US Open QF,W vs Blake,1.10,1.14,59.9,18.9,7.1%,61.2%,6.4%,59.0%,41.5%,41.1%
2005 Canada F,L vs Nadal,0.93,0.70,47.3,2.3,2.6%,63.2%,16.2%,62.2%,26.2%,30.8%
2005 Canada SF,W vs Rusedski,1.51,5.63,42.2,2.2,0.0%,87.0%,19.0%,95.2%,38.7%,28.6%
2005 Los Angeles F,W vs Muller,1.09,1.59,45.9,2.1,5.7%,77.1%,16.1%,71.0%,35.0%,40.5%
2005 Rome SF,L vs Coria,1.09,0.78,53.5,2.2,2.5%,47.5%,5.6%,50.0%,34.3%,39.4%
2005 Miami SF,L vs Federer,0.90,0.67,55.7,2.1,0.0%,61.3%,0.0%,62.1%,26.5%,31.3%
2005 Dubai SF,L vs Federer,0.85,0.49,39.0,2.2,4.8%,52.4%,0.0%,45.0%,33.3%,25.0%
2005 Australian Open QF,L vs Federer,0.78,0.62,28.2,2.0,2.4%,58.5%,0.0%,71.1%,25.5%,31.3%
2004 Madrid SF,L vs Safin,0.98,0.67,55.9,2.2,12.2%,63.4%,0.0%,59.5%,18.4%,35.3%
2004 US Open QF,L vs Federer,0.82,0.89,53.8,2.4,2.8%,68.1%,1.4%,67.1%,34.9%,36.0%
2004 Cincinnati F,W vs Hewitt,1.19,1.35,51.8,2.4,12.5%,70.0%,5.4%,67.6%,31.0%,40.5%
2004 Cincinnati SF,W vs Roddick,1.14,1.55,63.4,2.3,18.5%,85.2%,15.6%,75.6%,23.2%,29.4%
2004 Indian Wells SF,L vs Federer,0.99,0.75,72.5,4.4,2.1%,60.4%,2.2%,71.1%,27.3%,24.4%
2004 Australian Open SF,L vs Safin,0.90,0.86,47.4,2.6,5.4%,67.7%,5.7%,64.4%,35.7%,28.6%
2003 Masters Cup F,L vs Federer,0.79,0.42,23.2,2.0,0.0%,47.4%,2.8%,61.1%,23.7%,25.0%
2006 (3 matches),,1.04,1.02,51.4,3.5,4.4%,63.9%,10.9%,63.5%,34.2%,37.1%
2005 (10 matches),,1.04,0.94,47.1,2.5,5.0%,60.5%,8.2%,64.6%,33.1%,34.9%
2004 (6 matches),,0.97,0.95,56.2,2.6,8.0%,69.3%,5.0%,67.3%,30.0%,32.1%
2003 (12 matches),,0.98,1.07,60.5,3.2,7.8%,65.4%,6.7%,63.0%,36.0%,41.9%
2002 (12 matches),,0.99,1.03,48.8,2.6,6.8%,64.3%,5.9%,63.5%,36.8%,38.3%
Career (172 matches),,1.03,1.13,46.3,2.7,5.5%,64.9%,5.0%,64.0%,37.7%,40.0%
