Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
29-Aug-2005,US Open,Hard,F,7,1,(1) Roger Federer [SUI] d. (7) Agassi,6-3 2-6 7-6(1) 6-1,0.69,4.6%,3.1%,59.5%,57.7%,54.7%,14/18,2:19
10-Nov-2003,Masters Cup,Hard,F,5,3,Roger Federer [SUI] d. Agassi,6-3 6-0 6-4,0.53,1.4%,5.4%,63.5%,57.4%,48.1%,0/0,1:36
13-Jan-2003,Australian Open,Hard,F,2,36,(2) Agassi d. (31) Rainer Schuettler [GER],6-2 6-2 6-1,2.20,12.1%,1.7%,67.2%,74.4%,73.7%,0/1,1:16
26-Aug-2002,US Open,Hard,F,6,17,(17) Pete Sampras [USA] d. (6) Agassi,6-3 6-4 5-7 6-4,0.84,5.6%,3.2%,65.6%,67.1%,53.5%,4/8,2:52
15-Jan-2001,Australian Open,Hard,F,6,18,(6) Agassi d. (15) Arnaud Clement [FRA],6-4 6-2 6-2,1.29,8.6%,1.2%,65.4%,71.7%,46.4%,4/6,1:46
27-Nov-2000,Masters Cup,Hard,F,8,2,Gustavo Kuerten [BRA] d. Agassi,6-4 6-4 6-4,0.84,8.0%,1.1%,68.2%,68.3%,53.6%,6/9,2:06
17-Jan-2000,Australian Open,Hard,F,1,2,(1) Agassi d. (2) Yevgeny Kafelnikov [RUS],3-6 6-3 6-2 6-4,1.16,7.8%,4.3%,66.4%,67.5%,59.0%,4/7,2:19
30-Aug-1999,US Open,Hard,F,2,7,(2) Agassi d. (7) Todd Martin [USA],6-4 6-7(5) 6-7(2) 6-3 6-2,1.17,3.8%,2.5%,63.7%,74.5%,65.5%,8/8,3:23
21-Jun-1999,Wimbledon,Grass,F,4,1,(1) Pete Sampras [USA] d. (4) Agassi,6-3 6-4 7-5,0.66,4.6%,5.5%,45.0%,75.5%,45.0%,6/9,1:55
24-May-1999,Roland Garros,Clay,F,14,100,(13) Agassi d. Andrei Medvedev [UKR],1-6 2-6 6-4 6-3 6-4,0.98,1.4%,4.3%,62.3%,69.8%,46.2%,14/19,2:52
28-Aug-1995,US Open,Hard,F,1,2,(2) Pete Sampras [USA] d. (1) Agassi,6-4 6-3 4-6 7-5,0.83,6.4%,3.2%,57.6%,72.2%,60.4%,3/7,
16-Jan-1995,Australian Open,Hard,F,2,1,(2) Agassi d. (1) Pete Sampras [USA],4-6 6-1 7-6(6) 6-4,1.11,7.6%,3.0%,72.0%,73.7%,54.1%,2/4,
29-Aug-1994,US Open,Hard,F,20,4,Agassi d. (4) Michael Stich [GER],6-1 7-6(5) 7-5,1.71,3.2%,2.1%,67.0%,85.7%,58.1%,2/2,
22-Jun-1992,Wimbledon,Grass,F,14,8,(12) Agassi d. (8) Goran Ivanisevic [CRO],6-7(8) 6-4 6-4 1-6 6-4,1.02,5.4%,0.6%,69.3%,77.4%,60.8%,3/5,2:50
27-May-1991,Roland Garros,Clay,F,4,9,(9) Jim Courier [USA] d. (4) Agassi,3-6 6-4 2-6 6-1 6-4,0.92,0.8%,1.5%,60.2%,65.0%,49.1%,7/13,3:25
12-Nov-1990,Tour Finals,Carpet,F,4,1,Agassi d. Stefan Edberg [SWE],5-7 7-6 7-5 6-2,,,,,,,,
27-Aug-1990,US Open,Hard,F,4,12,(12) Pete Sampras [USA] d. (4) Agassi,6-4 6-3 6-2,,,,,,,,
28-May-1990,Roland Garros,Clay,F,5,7,(4) Andres Gomez [ECU] d. (3) Agassi,6-3 2-6 6-4 6-4,,,,,,,,
