Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2023 Vienna QF,L vs Tsitsipas,61.9%,48.1%,2.4%,0/2,2.20,40.4%,56.6%,40.0%,1.9%,2.24,65.5%,73.3%,59.1%,3.3%,2.14,0.0%
2023 US Open R16,L vs Djokovic,51.3%,38.5%,5.3%,3/1,2.35,23.0%,43.1%,27.3%,2.0%,2.24,39.5%,77.3%,52.9%,13.6%,2.50,0.0%
2019 Davis Cup Finals RR,L vs Rublev,58.3%,32.1%,10.4%,3/2,2.35,7.5%,54.2%,23.1%,8.3%,2.14,14.3%,78.9%,40.0%,15.8%,2.58,0.0%
Career (3 matches),,57.2%,41.2%,5.3%,54.5%,2.31,24.2%,50.8%,32.3%,3.1%,2.22,41.9%,76.1%,51.9%,9.9%,2.43,0.0%
