Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2023 Vienna QF,L vs Tsitsipas,25% (3/12),33% (1/3),1/2,25% (3/12),33% (1/3),1/1,0/0,2/2,0/0,0/0
2023 US Open R16,L vs Djokovic,7% (1/15),100% (1/1),0/5,53% (8/15),38% (3/8),0/1,0/0,2/2,0/0,1/1
2023 US Open R32,W vs Vesely,46% (6/13),67% (4/6),0/0,0% (0/14),- (0/0),3/3,2/2,0/0,1/1,0/0
2023 US Open R64,W vs Mcdonald,50% (7/14),71% (5/7),2/2,13% (2/15),0% (0/2),4/5,3/3,0/0,1/1,0/0
2023 US Open R128,W vs Dellien,58% (7/12),71% (5/7),0/0,0% (0/13),- (0/0),4/4,2/2,0/0,1/1,0/0
2023 Wimbledon R128,L vs Marterer,23% (5/22),20% (1/5),0/4,29% (6/21),33% (2/6),0/1,0/1,2/2,0/0,1/1
2019 Davis Cup RR,L vs Rublev,22% (2/9),50% (1/2),1/3,56% (5/9),20% (1/5),0/1,0/0,1/2,0/0,1/1
2019 Granby CH R64,W vs Boulais,50% (4/8),100% (4/4),0/0,11% (1/9),0% (0/1),4/4,2/2,0/0,1/1,0/0
2019 Milan CH R64,L vs Bonadio,31% (4/13),75% (3/4),2/7,58% (7/12),0% (0/7),1/2,0/1,0/0,0/0,0/0
2019 Bratislava CH R64,L vs Arevalo,13% (2/15),100% (2/2),0/5,57% (8/14),38% (3/8),1/2,1/2,1/1,0/0,0/0
2019 Leon CH R32,L vs Safwat,13% (2/15),100% (2/2),0/5,43% (6/14),17% (1/6),1/2,0/1,1/1,0/0,0/0
2019 Leon CH R64,W vs Durasovic,27% (3/11),67% (2/3),0/1,18% (2/11),50% (1/2),2/2,1/1,1/1,1/1,0/0
2019 Monterrey CH R64,L vs Nava,14% (2/14),50% (1/2),0/1,13% (2/15),0% (0/2),1/1,1/1,0/1,0/0,0/1
2019 Drummondville CH R32,L vs Cid,53% (8/15),63% (5/8),2/3,33% (5/15),20% (1/5),2/4,1/1,0/1,0/0,0/1
2019 Drummondville CH R64,W vs Diez,30% (3/10),67% (2/3),0/0,9% (1/11),100% (1/1),1/1,1/1,0/0,1/1,0/0
2019 Dallas CH R16,L vs Jung,20% (2/10),0% (0/2),0/2,30% (3/10),33% (1/3),0/0,0/0,1/1,0/0,0/0
2019 Dallas CH R32,W vs Escobedo,20% (2/10),100% (2/2),0/0,20% (2/10),100% (2/2),2/2,2/2,0/0,1/1,0/0
2019 Dallas CH R64,W vs Brouwer,75% (6/8),83% (5/6),0/1,13% (1/8),0% (0/1),3/3,0/0,0/0,0/0,0/0
2019 Cleveland CH QF,L vs Cressy,0% (0/9),- (0/0),0/3,33% (3/9),0% (0/3),0/0,0/0,1/1,0/0,0/0
2019 Cleveland CH R16,W vs Peliwo,63% (5/8),100% (5/5),0/1,25% (2/8),50% (1/2),4/4,1/1,0/0,0/0,0/0
2023 (6 matches),,33.0%,58.6%,23.1%,21.1%,31.6%,80.0%,87.5%,100.0%,100.0%,100.0%
2019 (16 matches),,30.3%,76.8%,20.0%,29.2%,25.9%,77.8%,81.3%,63.6%,100.0%,33.3%
2018 (4 matches),,23.9%,63.6%,18.2%,42.6%,35.0%,85.7%,50.0%,66.7%,0.0%,75.0%
2016 (1 matches),,37.5%,100.0%,57.1%,50.0%,12.5%,75.0%,-,100.0%,-,-
Career (27 matches),,30.4%,71.6%,24.2%,29.9%,27.7%,79.0%,80.8%,75.0%,90.0%,66.7%
