Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2023 Vienna QF,L vs Tsitsipas,3.5,3.8,3.2,40.8%,69.7%,40.0%,55.6%,62.2%,6.0%,4.5,3.4,4.5,5.8
2023 US Open R16,L vs Djokovic,3.6,4.3,2.6,45.5%,54.1%,23.5%,20.0%,59.4%,2.8%,-5.0,-3.3,1.0,1.0
2019 Davis Cup Finals RR,L vs Rublev,4.1,4.0,4.2,47.8%,27.8%,50.0%,33.3%,43.9%,2.0%,-1.5,-2.0,-9.5,-9.6
Career (3 matches),,3.7,4.1,3.2,44.3%,54.5%,35.7%,33.3%,56.1%,3.4%,-0.7,-0.6,-1.3,-1.4
