Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,25,21,4,84.0%,42-13,76.4%,324-242,57.2%,8-5,61.5%,25,89.7%,24.2%,16.8%,4.3%,64.8%,80.1%,51.4%,70.0%,38.1%,53.7%,1.27,W (2x)
2025,12,5,7,41.7%,12-16,42.9%,140-147,48.8%,2-2,50.0%,12,80.6%,16.9%,12.4%,3.0%,63.1%,73.4%,47.5%,63.9%,33.0%,48.9%,0.91,SF (Aix-en-Provence)
2024,10,6,4,60.0%,15-11,57.7%,136-122,52.7%,4-1,80.0%,10,81.7%,22.8%,16.0%,5.5%,63.5%,76.5%,48.6%,66.3%,37.8%,51.9%,1.12,W (Sioux Falls)
2023,28,19,9,67.9%,39-25,60.9%,341-301,53.1%,10-6,62.5%,28,84.5%,21.4%,11.8%,2.9%,64.7%,75.2%,50.3%,66.4%,37.8%,52.1%,1.12,F (2x)
2022,40,23,17,57.5%,52-42,55.3%,491-444,52.5%,10-10,50.0%,40,85.5%,19.0%,13.1%,4.6%,65.7%,75.9%,50.7%,67.3%,36.2%,51.5%,1.11,W (Ortisei)
2021,24,10,14,41.7%,25-32,43.9%,278-298,48.3%,8-3,72.7%,24,76.6%,18.3%,9.4%,5.8%,63.5%,71.9%,45.2%,62.1%,36.4%,49.4%,0.96,SF (2x)
2020,27,16,11,59.3%,36-30,54.5%,360-321,52.9%,5-10,33.3%,27,80.4%,25.8%,9.9%,4.6%,62.5%,72.8%,49.7%,64.1%,38.5%,51.3%,1.07,SF (2x)
2019,42,25,17,59.5%,61-40,60.4%,522-464,52.9%,12-9,57.1%,42,82.6%,23.0%,9.4%,4.3%,61.1%,74.4%,49.8%,64.8%,37.9%,51.3%,1.08,SF (2x)
2018,10,6,4,60.0%,12-9,57.1%,112-97,53.6%,3-2,60.0%,10,79.6%,26.7%,9.4%,6.1%,57.7%,74.3%,47.2%,62.8%,39.0%,51.1%,1.05,SF (Calgary )
2017,3,1,2,33.3%,3-5,37.5%,31-40,43.7%,0-0,-,3,66.7%,20.0%,8.2%,12.3%,49.6%,69.9%,41.5%,55.6%,35.8%,46.8%,0.81,R16 (Bangalore)
Career,221,132,89,59.7%,297-223,57.1%,2735-2476,52.5%,62-48,56.4%,221,82.7%,21.8%,11.7%,4.6%,63.1%,74.9%,49.1%,65.4%,37.3%,51.3%,1.08,
