Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,174,110,64,63.2%,244-165,59.7%,2191-1911,53.4%,51-38,57.3%,174,84.3%,22.1%,12.5%,4.8%,63.1%,76.0%,49.4%,66.2%,37.4%,51.7%,1.11
Clay,42,21,21,50.0%,50-50,50.0%,488-499,49.4%,9-6,60.0%,42,75.7%,22.4%,8.3%,3.9%,62.6%,70.6%,47.6%,62.0%,37.5%,50.0%,0.99
Grass,5,1,4,20.0%,3-8,27.3%,56-66,45.9%,2-4,33.3%,5,86.2%,6.9%,11.4%,3.9%,67.0%,72.5%,53.5%,66.2%,31.5%,48.7%,0.93
Finals,8,4,4,50.0%,8-8,50.0%,89-80,52.7%,2-2,50.0%,8,84.5%,19.8%,13.6%,5.8%,66.0%,76.3%,44.4%,65.5%,36.6%,51.0%,1.06
Semi-finals,21,8,13,38.1%,20-28,41.7%,238-257,48.1%,7-7,50.0%,21,80.0%,16.2%,12.2%,5.3%,63.6%,76.2%,44.4%,64.6%,33.6%,49.2%,0.95
Quarter-finals,31,21,10,67.7%,45-26,63.4%,372-325,53.4%,10-0,100.0%,31,81.6%,24.3%,11.8%,4.3%,62.7%,74.4%,49.6%,65.2%,38.9%,52.1%,1.12
vs Righties,178,102,76,57.3%,232-188,55.2%,2176-2025,51.8%,50-39,56.2%,178,82.1%,21.0%,11.5%,4.5%,63.1%,74.2%,48.9%,64.9%,37.1%,51.0%,1.06
vs Lefties,23,16,7,69.6%,35-17,67.3%,299-251,54.4%,10-3,76.9%,23,84.9%,22.4%,13.9%,4.5%,64.6%,78.7%,49.0%,68.2%,36.0%,52.1%,1.13
