Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2023 Vienna QF,L vs Tsitsipas,67% (10/15),17% (1/6),0/0,0/0,50% (2/4),1/3,1/2,50% (3/6),20% (1/5)
2023 US Open R16,L vs Djokovic,48% (10/21),100% (1/1),0/0,0/0,62% (8/13),2/5,2/3,- (0/0),- (0/0)
2023 US Open R32,W vs Vesely,82% (14/17),36% (4/11),3/5,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2023 US Open R64,W vs Mcdonald,72% (13/18),29% (5/17),3/3,1/1,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2023 US Open R128,W vs Dellien,87% (13/15),42% (5/12),3/3,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2023 Wimbledon R128,L vs Marterer,61% (17/28),14% (1/7),1/2,0/0,69% (9/13),6/9,4/5,89% (8/9),22% (2/9)
2019 Davis Cup RR,L vs Rublev,63% (5/8),33% (1/3),0/0,0/0,50% (4/8),0/2,0/1,- (0/0),- (0/0)
2019 Granby CH R64,W vs Boulais,80% (8/10),67% (4/6),2/2,1/1,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2019 Milan CH R64,L vs Bonadio,83% (5/6),75% (3/4),1/1,0/0,22% (2/9),4/6,4/5,- (0/0),- (0/0)
2019 Bratislava CH R64,L vs Arevalo,64% (7/11),100% (2/2),1/1,0/0,58% (7/12),2/4,2/3,- (0/0),- (0/0)
2019 Leon CH R32,L vs Safwat,53% (9/17),100% (2/2),1/1,0/0,55% (6/11),2/4,2/3,60% (3/5),67% (4/6)
2019 Leon CH R64,W vs Durasovic,67% (10/15),50% (2/4),2/4,1/1,80% (4/5),0/0,0/0,100% (5/5),50% (2/4)
2019 Monterrey CH R64,L vs Nava,81% (13/16),33% (1/3),1/2,0/0,60% (3/5),1/3,1/2,- (0/0),- (0/0)
2019 Drummondville CH R32,L vs Cid,55% (11/20),31% (5/16),1/2,0/0,33% (2/6),1/3,1/2,0% (0/5),60% (3/5)
2019 Drummondville CH R64,W vs Diez,55% (11/20),29% (2/7),2/2,1/1,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2019 Dallas CH R16,L vs Jung,67% (8/12),0% (0/4),0/2,0/0,60% (3/5),2/4,0/1,60% (3/5),17% (1/6)
2019 Dallas CH R32,W vs Escobedo,45% (10/22),50% (2/4),2/2,1/1,100% (2/2),0/0,0/0,- (0/0),- (0/0)
2019 Dallas CH R64,W vs Brouwer,70% (7/10),38% (5/13),2/6,1/5,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2019 Cleveland CH QF,L vs Cressy,55% (6/11),- (0/0),0/0,0/0,25% (1/4),0/2,0/1,- (0/0),- (0/0)
2019 Cleveland CH R16,W vs Peliwo,100% (7/7),100% (5/5),2/2,1/1,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2023 (6 matches),,67.5%,31.5%,76.9%,100.0%,60.6%,52.9%,70.0%,73.3%,21.4%
2019 (16 matches),,63.6%,50.0%,65.6%,61.5%,50.6%,45.5%,55.6%,57.7%,40.7%
2018 (4 matches),,68.0%,36.8%,33.3%,0.0%,53.6%,33.3%,42.9%,50.0%,17.6%
2016 (1 matches),,56.3%,50.0%,25.0%,50.0%,53.3%,0.0%,-,80.0%,75.0%
Career (27 matches),,64.9%,42.7%,60.7%,60.0%,53.5%,44.4%,57.1%,61.3%,32.3%
