Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,7,3,4,42.9%,7-7,50.0%,60-57,51.3%,0-0,-,7,55.9%,44.3%,0.3%,6.2%,63.4%,56.1%,44.0%,51.7%,46.1%,48.8%,0.95,QF (W15 Gurugram)
2025,39,18,21,46.2%,42-49,46.2%,409-420,49.3%,0-7,0.0%,38,54.4%,44.6%,1.3%,5.3%,59.5%,55.9%,44.9%,51.5%,48.3%,49.9%,1.00,F (W35 Solapur)
2024,41,18,23,43.9%,43-53,44.8%,411-451,47.7%,4-6,40.0%,0,,,,,,,,,,,,F (W15 Hillcrest)
2023,39,15,24,38.5%,37-51,42.0%,386-427,47.5%,4-6,40.0%,0,,,,,,,,,,,,SF (2x)
2022,41,20,21,48.8%,44-48,47.8%,407-418,49.3%,7-3,70.0%,0,,,,,,,,,,,,SF (W15 Chiang Rai)
2021,16,5,11,31.3%,15-22,40.5%,162-184,46.8%,1-1,50.0%,0,,,,,,,,,,,,QF (W15 Monastir)
2020,5,2,3,40.0%,4-6,40.0%,37-52,41.6%,1-0,100.0%,0,,,,,,,,,,,,R16 (2x)
2019,28,12,16,42.9%,27-36,42.9%,276-283,49.4%,2-3,40.0%,0,,,,,,,,,,,,SF (W15 Jakarta)
2018,27,12,15,44.4%,26-32,44.8%,248-261,48.7%,2-2,50.0%,0,,,,,,,,,,,,SF (Kyoto $15K)
2017,28,12,16,42.9%,30-32,48.4%,296-289,50.6%,3-4,42.9%,0,,,,,,,,,,,,F (Kyoto $15K)
2016,26,11,15,42.3%,26-33,44.1%,261-283,48.0%,3-1,75.0%,0,,,,,,,,,,,,QF (2x)
2015,32,10,22,31.3%,27-48,36.0%,293-379,43.6%,0-5,0.0%,0,,,,,,,,,,,,QF (Kaohsiung $10K)
2014,45,21,24,46.7%,48-54,47.1%,478-500,48.9%,6-8,42.9%,0,,,,,,,,,,,,W (Bangkok 10K)
2013,26,12,14,46.2%,26-31,45.6%,246-269,47.8%,4-1,80.0%,0,,,,,,,,,,,,QF (2x)
2012,4,1,3,25.0%,4-6,40.0%,45-46,49.5%,0-0,-,0,,,,,,,,,,,,R16 (Jakarta 10K)
2011,2,0,2,0.0%,1-4,20.0%,12-28,30.0%,0-0,-,0,,,,,,,,,,,,R32 (2x)
2010,2,0,2,0.0%,0-4,0.0%,9-24,27.3%,0-0,-,0,,,,,,,,,,,,R32 (2x)
2009,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,0,,,,,,,,,,,,R32 (Kuching 10K)
Career,409,172,237,42.1%,407-518,44.0%,4042-4383,48.0%,37-47,44.0%,45,54.6%,44.5%,1.2%,5.4%,60.0%,56.0%,44.8%,51.5%,48.0%,49.7%,0.99,
