Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W25 Nonthaburi R16,W vs Xun,1.11,1.14,78.8,4.3,-,60.0%,-,64.6%,35.3%,42.2%
2017 Kyoto $15K F,L vs Dunne,0.93,0.71,38.4,2.0,0.0%,35.3%,0.0%,48.4%,48.6%,41.2%
2017 Kyoto $15K SF,W vs Gatto Monticone,1.06,1.30,60.5,2.1,5.4%,59.5%,0.0%,59.4%,40.5%,60.0%
2017 Kyoto $15K R32,W vs Kozaki,0.95,1.60,40.3,2.1,0.0%,45.8%,0.0%,73.9%,68.0%,68.0%
2017 Hong Kong $15K QF,L vs Vaidya,0.85,0.84,57.2,2.9,0.0%,51.9%,0.0%,56.0%,48.1%,43.1%
2017 Hong Kong $15K R32,W vs Ki,1.31,2.31,27.2,2.0,0.0%,65.2%,0.0%,68.4%,58.3%,58.8%
2017 Hua Hin $15K R16,L vs Ushijima,1.00,0.77,61.6,2.0,0.0%,54.5%,3.4%,44.8%,38.9%,38.2%
2017 Victoria BC $15K QF,L vs Johanson,0.92,0.78,56.5,4.0,0.0%,56.8%,0.0%,57.1%,32.6%,40.5%
2017 Victoria BC $15K R16,W vs Kelley,1.03,1.17,79.0,7.3,0.0%,48.1%,0.0%,61.5%,38.6%,65.9%
2017 Victoria BC $15K R32,W vs Larner,1.12,1.28,60.7,2.2,0.0%,51.2%,0.0%,43.2%,61.1%,58.8%
2017 Karuizawa $25K R32,L vs Kobori,1.09,0.89,65.6,2.0,0.0%,47.3%,2.0%,43.1%,47.8%,41.0%
2017 Kurume $60K R32,L vs Ushijima,0.83,0.64,48.6,2.5,3.8%,57.7%,0.0%,41.7%,35.7%,41.7%
2017 Hua Hin $15K R16,L vs Bhambri,1.07,0.55,41.4,2.0,0.0%,40.9%,0.0%,28.6%,34.8%,31.8%
2017 Nishi Tama $15K R32,W vs Kang,1.04,1.30,57.5,3.0,0.0%,62.2%,0.0%,54.5%,55.0%,48.6%
2016 Hua Hin $10K R32,L vs Jandakate,0.89,0.78,59.2,3.1,0.0%,47.5%,0.0%,50.0%,51.6%,38.7%
2016 Toyota $50K R32,L vs Mestach,0.94,0.61,38.4,2.2,0.0%,50.0%,0.0%,41.4%,25.8%,44.8%
2016 Hamamatsu $25K R16,L vs Frech,0.90,0.66,47.3,2.4,0.0%,51.4%,0.0%,48.5%,34.6%,38.5%
2016 Hamamatsu $25K R32,W vs Shimizu,1.25,1.27,54.3,2.2,4.7%,53.5%,0.0%,45.9%,46.9%,55.6%
2016 Iizuka $25K R32,L vs Aoyama,0.93,0.92,73.1,2.8,0.0%,38.5%,0.0%,41.7%,66.0%,52.2%
2016 Nonthaburi $25K R16,L vs Sizikova,0.78,0.35,25.7,2.0,4.0%,48.0%,0.0%,40.0%,36.4%,11.1%
2019 (1 matches),,1.11,1.14,78.8,4.3,0.0%,60.0%,0.0%,64.6%,35.3%,42.2%
2017 (13 matches),,1.01,1.00,55.8,2.4,0.6%,51.9%,0.5%,52.5%,46.5%,49.1%
2016 (15 matches),,1.01,0.98,52.9,2.3,0.6%,52.0%,0.4%,50.4%,48.4%,45.3%
2015 (6 matches),,1.00,0.79,49.4,2.4,0.6%,43.9%,0.6%,45.7%,38.5%,49.1%
2014 (4 matches),,0.92,0.84,53.5,2.3,0.0%,52.2%,0.8%,52.1%,40.3%,47.0%
Career (42 matches),,1.00,0.92,54.1,2.4,0.5%,50.5%,0.5%,51.0%,44.6%,46.9%
