Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W25 Nonthaburi R16,W vs Xun,39% (7/18),71% (5/7),0/2,35% (6/17),50% (3/6),2/3,0/0,0/0,0/0,0/0
2017 Kyoto $15K F,L vs Dunne,50% (5/10),100% (5/5),2/5,70% (7/10),0% (0/7),2/5,0/4,0/1,0/0,0/0
2017 Kyoto $15K SF,W vs Gatto Monticone,67% (6/9),67% (4/6),1/2,40% (4/10),50% (2/4),3/4,2/2,0/0,1/1,0/0
2017 Kyoto $15K R32,W vs Kozaki,86% (6/7),100% (6/6),2/2,38% (3/8),33% (1/3),4/5,1/1,0/0,1/1,0/0
2017 Hong Kong $15K QF,L vs Vaidya,38% (6/16),100% (6/6),2/5,60% (9/15),33% (3/9),5/5,0/0,3/4,0/0,2/2
2017 Hong Kong $15K R32,W vs Ki,100% (8/8),75% (6/8),1/2,25% (2/8),0% (0/2),4/5,1/3,0/0,1/1,0/0
2017 Hua Hin $15K R16,L vs Ushijima,50% (5/10),60% (3/5),2/5,56% (5/9),0% (0/5),0/2,0/0,1/1,0/0,1/1
2017 Victoria BC $15K QF,L vs Johanson,29% (4/14),75% (3/4),0/4,31% (4/13),0% (0/4),1/2,0/0,2/2,0/0,1/1
2017 Victoria BC $15K R16,W vs Kelley,62% (8/13),88% (7/8),4/5,50% (7/14),29% (2/7),6/7,2/2,0/0,1/1,0/0
2017 Victoria BC $15K R32,W vs Larner,73% (8/11),100% (8/8),4/6,73% (8/11),25% (2/8),4/8,2/3,0/0,1/1,0/0
2017 Karuizawa $25K R32,L vs Kobori,50% (7/14),86% (6/7),3/7,80% (12/15),17% (2/12),2/6,0/3,0/2,0/0,0/1
2017 Kurume $60K R32,L vs Ushijima,33% (3/9),67% (2/3),1/4,56% (5/9),0% (0/5),1/2,0/0,0/1,0/0,0/0
2017 Hua Hin $15K R16,L vs Bhambri,14% (1/7),100% (1/1),0/4,86% (6/7),0% (0/6),0/1,0/0,0/2,0/0,0/1
2017 Nishi Tama $15K R32,W vs Kang,78% (7/9),71% (5/7),2/3,40% (4/10),25% (1/4),3/5,1/1,2/2,1/1,0/0
2016 Hua Hin $10K R32,L vs Jandakate,67% (6/9),50% (3/6),1/5,60% (6/10),0% (0/6),0/3,0/0,0/1,0/0,0/1
2016 Toyota $50K R32,L vs Mestach,25% (2/8),50% (1/2),0/4,63% (5/8),0% (0/5),1/1,0/0,0/1,0/0,0/1
2016 Hamamatsu $25K R16,L vs Frech,22% (2/9),100% (2/2),0/3,67% (6/9),17% (1/6),1/2,0/0,1/3,0/0,1/2
2016 Hamamatsu $25K R32,W vs Shimizu,71% (10/14),70% (7/10),2/6,50% (7/14),14% (1/7),2/7,2/4,1/1,1/2,0/0
2016 Iizuka $25K R32,L vs Aoyama,86% (12/14),83% (10/12),7/9,79% (11/14),0% (0/11),1/9,0/1,0/2,0/0,0/1
2016 Nonthaburi $25K R16,L vs Sizikova,29% (2/7),0% (0/2),0/4,86% (6/7),17% (1/6),0/0,0/0,1/2,0/0,0/1
2019 (1 matches),,38.9%,71.4%,0.0%,35.3%,50.0%,66.7%,-,-,-,-
2017 (13 matches),,54.0%,83.8%,44.4%,54.7%,17.1%,61.4%,47.4%,53.3%,100.0%,66.7%
2016 (15 matches),,52.0%,79.7%,36.5%,55.0%,12.2%,56.7%,69.2%,55.0%,80.0%,33.3%
2015 (6 matches),,47.3%,76.9%,34.8%,68.6%,17.1%,57.9%,33.3%,40.0%,0.0%,60.0%
2014 (4 matches),,55.0%,45.5%,23.5%,55.3%,9.5%,50.0%,0.0%,80.0%,0.0%,-
Career (42 matches),,51.2%,76.3%,35.2%,56.7%,14.3%,57.1%,51.4%,53.8%,76.9%,47.6%
