Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Davis Cup,3,,8,3,5,37.5%,2,0,2,0.0%,2023,2025,,3,0.80,6.8%,4.2%,66.4%,69.3%,53.9%,64.2%,28.7%,68.0%,41.7%
Stockholm,5,Hard,6,1,5,16.7%,1,0,1,0.0%,2021,2025,R16,6,0.71,2.9%,6.0%,62.3%,63.3%,45.3%,56.5%,30.7%,55.1%,45.5%
Bastad,4,Clay,5,1,4,20.0%,1,1,0,100.0%,2021,2024,R16,5,0.72,2.9%,3.6%,60.6%,64.5%,41.8%,55.6%,32.0%,43.8%,38.5%
