Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,6,3,3,50.0%,7-6,53.8%,57-64,47.1%,0-0,-,2,70.8%,22.7%,1.2%,5.9%,62.1%,62.9%,48.4%,57.4%,33.8%,47.2%,0.79,R16 (Stockholm)
2024,3,1,2,33.3%,2-4,33.3%,28-32,46.7%,0-1,0.0%,2,75.0%,5.0%,5.3%,3.8%,64.4%,71.8%,42.6%,61.4%,21.7%,43.7%,0.56,
2023,6,1,5,16.7%,4-10,28.6%,64-80,44.4%,1-2,33.3%,6,76.1%,12.9%,5.1%,4.4%,65.4%,69.5%,48.7%,62.3%,32.3%,47.7%,0.86,R16 (Bastad)
2022,1,0,1,0.0%,1-2,33.3%,12-17,41.4%,0-0,-,1,64.3%,20.0%,3.2%,3.2%,64.2%,50.8%,58.8%,53.7%,32.5%,44.0%,0.70,R32 (Stockholm)
2021,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,1,66.7%,0.0%,1.9%,9.6%,50.0%,65.4%,50.0%,57.7%,25.0%,41.3%,0.59,R32 (Stockholm)
Career,17,5,12,29.4%,14-24,36.8%,167-205,44.9%,1-3,25.0%,12,73.2%,13.2%,4.0%,4.8%,63.6%,66.4%,48.9%,60.1%,30.7%,46.3%,0.77,
