Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,88,39,49,44.3%,98-108,47.6%,990-1012,49.5%,14-14,50.0%,88,64.1%,34.6%,4.0%,4.8%,63.0%,62.7%,45.4%,56.3%,43.2%,49.9%,0.99
Clay,36,24,12,66.7%,54-37,59.3%,447-398,52.9%,9-5,64.3%,36,62.9%,42.3%,1.8%,3.7%,68.3%,59.5%,46.9%,55.5%,46.8%,51.3%,1.05
Grass,7,2,5,28.6%,4-10,28.6%,56-75,42.7%,0-0,-,7,66.2%,19.7%,3.4%,3.9%,64.2%,61.1%,50.0%,57.1%,37.5%,47.7%,0.87
Grand Slams,25,12,13,48.0%,29-28,50.9%,265-275,49.1%,6-2,75.0%,25,61.6%,35.1%,4.3%,4.3%,64.9%,61.0%,45.8%,55.7%,43.6%,49.8%,0.98
Premiers,19,5,14,26.3%,15-29,34.1%,194-237,45.0%,3-6,33.3%,19,60.2%,30.3%,3.0%,5.4%,63.5%,60.6%,44.2%,54.6%,41.6%,48.2%,0.92
Internationals,41,24,17,58.5%,56-47,54.4%,516-454,53.2%,6-8,42.9%,41,64.6%,41.6%,3.4%,4.7%,66.2%,61.3%,46.5%,56.3%,46.2%,51.4%,1.06
Finals,3,2,1,66.7%,5-2,71.4%,39-28,58.2%,1-0,100.0%,3,81.8%,33.3%,3.8%,2.6%,69.2%,66.0%,58.3%,63.7%,42.4%,53.6%,1.17
Semi-finals,4,3,1,75.0%,6-5,54.5%,56-52,51.9%,1-1,50.0%,4,57.4%,46.2%,3.0%,5.4%,65.1%,61.1%,40.6%,54.0%,48.8%,51.3%,1.06
Quarter-finals,8,4,4,50.0%,10-12,45.5%,112-111,50.2%,2-1,66.7%,8,53.2%,46.8%,1.3%,4.2%,69.4%,55.0%,43.6%,51.5%,48.4%,50.0%,1.00
vs Righties,116,55,61,47.4%,135-143,48.6%,1324-1341,49.7%,21-18,53.8%,116,63.5%,35.6%,3.4%,4.4%,64.8%,61.7%,45.5%,56.0%,43.9%,50.1%,1.00
vs Lefties,12,7,5,58.3%,15-12,55.6%,131-125,51.2%,2-1,66.7%,12,62.6%,38.6%,3.1%,5.4%,62.0%,60.0%,49.0%,55.8%,44.8%,50.4%,1.01
vs Top 10,15,2,13,13.3%,9-28,24.3%,151-219,40.8%,4-4,50.0%,15,54.1%,26.7%,2.5%,3.7%,62.9%,57.0%,44.8%,52.5%,39.5%,46.3%,0.83
