Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
6,Emma Navarro [USA],1,5,16.7%,3,2,1,66.7%,2019,2025,2,0.79,2.8%,3.3%,59.4%,60.7%,41.1%,52.8%,37.4%,45.5%,57.1%
6,Daria Kasatkina [AUS],2,4,33.3%,2,1,1,50.0%,2023,2024,6,0.89,3.4%,3.8%,68.9%,56.8%,39.7%,51.5%,43.3%,51.6%,52.4%
5,Varvara Gracheva [FRA],2,3,40.0%,2,0,2,0.0%,2022,2025,5,0.97,3.8%,7.1%,67.7%,61.2%,35.9%,53.0%,45.8%,54.2%,48.8%
4,Magdalena Frech [POL],3,1,75.0%,1,1,0,100.0%,2023,2026,4,1.10,2.3%,4.9%,60.6%,67.2%,50.4%,60.6%,43.4%,75.8%,53.8%
4,Marcela Zacarias [MEX],3,1,75.0%,0,0,0,-,2019,2023,0,,,,,,,,,,
3,Yafan Wang [CHN],2,1,66.7%,0,0,0,-,2024,2025,3,1.18,5.6%,3.7%,67.1%,67.6%,50.7%,62.0%,44.9%,61.9%,57.1%
3,Anna Kalinskaya [RUS],1,2,33.3%,1,0,1,0.0%,2024,2025,3,0.96,2.9%,4.2%,70.7%,64.5%,42.9%,58.2%,40.0%,50.0%,50.0%
3,Emma Raducanu [GBR],0,3,0.0%,3,0,3,0.0%,2024,2025,3,0.87,4.0%,7.5%,60.4%,62.0%,41.1%,53.7%,40.2%,53.6%,29.6%
3,Katie Boulter [GBR],3,0,100.0%,3,2,1,66.7%,2023,2025,3,1.16,1.6%,3.9%,65.9%,65.5%,48.3%,59.6%,46.9%,56.5%,46.9%
3,Mirra Andreeva [RUS],1,2,33.3%,0,0,0,-,2024,2025,3,0.89,2.2%,4.9%,59.3%,52.8%,48.6%,51.1%,43.5%,53.1%,38.9%
3,Leylah Fernandez [CAN],2,1,66.7%,0,0,0,-,2023,2024,3,1.01,0.5%,3.6%,65.0%,60.9%,46.4%,55.8%,44.7%,45.0%,42.9%
3,Marketa Vondrousova [CZE],0,3,0.0%,1,1,0,100.0%,2023,2024,3,0.77,1.8%,6.3%,62.7%,50.0%,52.5%,50.9%,37.7%,48.6%,45.0%
3,Katherine Sebov [CAN],3,0,100.0%,0,0,0,-,2022,2023,2,1.23,2.1%,2.1%,70.8%,67.6%,52.4%,63.2%,45.5%,57.1%,56.3%
3,Ana Sofia Sanchez [MEX],3,0,100.0%,0,0,0,-,2021,2023,0,,,,,,,,,,
3,Adriana Reami [USA],2,1,66.7%,2,0,2,0.0%,2021,2022,0,,,,,,,,,,
