Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,19,11,8,57.9%,24-20,54.5%,217-209,50.9%,4-1,80.0%,19,67.1%,33.8%,6.3%,4.9%,59.7%,67.0%,45.4%,58.3%,42.7%,50.7%,1.03,W (Austin)
2025,38,17,21,44.7%,42-49,46.2%,418-450,48.2%,7-4,63.6%,38,63.4%,32.5%,3.6%,5.0%,62.3%,63.0%,43.9%,55.7%,43.0%,49.5%,0.97,SF (Rome)
2024,42,21,21,50.0%,52-48,52.0%,495-470,51.3%,6-9,40.0%,42,63.5%,39.3%,3.0%,4.1%,65.7%,60.5%,47.0%,55.9%,45.0%,50.5%,1.02,W (Rabat)
2023,30,16,14,53.3%,37-34,52.1%,341-327,51.0%,6-5,54.5%,30,62.9%,38.7%,1.9%,4.3%,68.3%,59.1%,48.1%,55.6%,45.1%,50.5%,1.01,F (Bogota)
2022,2,0,2,0.0%,1-4,20.0%,22-29,43.1%,0-0,-,2,61.5%,24.0%,2.0%,1.4%,74.1%,60.6%,44.7%,56.5%,39.5%,47.5%,0.91,R32 (Cleveland)
Career,131,65,66,49.6%,156-155,50.2%,1493-1485,50.1%,23-19,54.8%,131,63.8%,36.1%,3.4%,4.5%,64.5%,61.7%,46.0%,56.1%,44.0%,50.2%,1.00,
