Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),46,1237,52,1812,55,1759,29,1785,107,1558,59,1411,,
2025,63,1013,75,1762,83,1696,39,1761,124,1533,50,1625
2024,47,1139,53,1797,53,1743,40,1742,110,1548,115,697
2023,49,1119,113,1658,119,1608,83,1635,142,1480,,
2022,209,311,223,1480,213,1457,268,1343,,,,
2021,394,145,,,,,,,,,,
2020,464,92,,,,,,,,,768,49
2019,522,69,,,,,,,,,713,49
2018,735,11,,,,,,,,,845,11
