Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2026 Indian Wells R128,L vs Sierra,42% (5/12),40% (2/5),0/4,33% (4/12),0% (0/4),2/2,0/1,0/0,0/0,0/0
2026 Austin F,W vs Townsend,42% (5/12),80% (4/5),1/3,33% (4/12),25% (1/4),2/4,1/1,2/2,1/1,0/0
2025 Cincinnati R128,W vs Wang,67% (6/9),100% (6/6),1/4,50% (5/10),20% (1/5),3/5,1/1,0/0,1/1,0/0
2025 Rome SF,L vs Paolini,56% (5/9),40% (2/5),1/5,70% (7/10),14% (1/7),1/2,0/1,0/1,0/0,0/1
2025 Madrid R64,W vs Anisimova,64% (9/14),78% (7/9),3/6,50% (7/14),14% (1/7),3/5,0/0,1/1,0/0,0/0
2025 Miami R128,W vs Boulter,78% (7/9),86% (6/7),1/3,33% (3/9),0% (0/3),2/4,0/1,0/0,0/0,0/0
2025 Indian Wells R128,L vs Linette,20% (3/15),100% (3/3),1/3,43% (6/14),33% (2/6),3/3,1/1,1/2,0/0,1/1
2025 Doha R32,L vs Rybakina,33% (3/9),100% (3/3),1/4,89% (8/9),25% (2/8),1/3,0/0,2/4,0/0,2/3
2024 US Open R32,L vs Vekic,27% (3/11),67% (2/3),0/4,45% (5/11),20% (1/5),0/2,0/0,0/0,0/0,0/0
2024 US Open R64,W vs Kasatkina,56% (5/9),100% (5/5),2/2,40% (4/10),25% (1/4),4/5,1/3,0/0,0/2,0/0
2024 US Open R128,W vs Tsurenko,67% (6/9),83% (5/6),1/2,30% (3/10),33% (1/3),4/5,2/2,1/1,1/1,0/0
2024 Toronto QF,L vs Pegula,18% (2/11),50% (1/2),0/3,55% (6/11),50% (3/6),1/1,0/1,1/1,0/0,0/0
2024 Wimbledon R128,L vs Saville,33% (3/9),67% (2/3),1/5,78% (7/9),29% (2/7),1/2,0/0,2/2,0/0,1/1
2024 Roland Garros R32,L vs Andreeva,43% (3/7),33% (1/3),1/5,75% (6/8),0% (0/6),0/1,0/0,1/2,0/0,0/1
2024 Rabat F,W vs Sherif,57% (4/7),100% (4/4),0/0,25% (2/8),100% (2/2),3/3,1/1,0/0,1/1,0/0
2024 Madrid R128,L vs Maria,31% (5/16),80% (4/5),1/6,44% (7/16),14% (1/7),2/4,0/0,2/2,0/0,0/0
2024 Rouen R32,L vs Stephens,45% (5/11),80% (4/5),2/5,50% (6/12),0% (0/6),2/4,1/1,0/1,0/0,0/1
2024 Indian Wells R64,L vs Sabalenka,38% (6/16),67% (4/6),2/4,50% (8/16),25% (2/8),1/4,0/3,0/1,0/2,0/0
2023 US Open R16,L vs Vondrousova,27% (4/15),100% (4/4),2/7,50% (7/14),0% (0/7),1/4,0/0,1/1,0/0,1/1
2023 US Open R32,W vs Boulter,78% (7/9),43% (3/7),0/1,30% (3/10),67% (2/3),2/2,1/1,0/0,1/1,0/0
2026 (2 matches),,41.7%,60.0%,14.3%,33.3%,12.5%,66.7%,50.0%,100.0%,100.0%,-
2025 (6 matches),,50.8%,81.8%,32.0%,54.5%,19.4%,59.1%,50.0%,50.0%,100.0%,60.0%
2024 (10 matches),,39.6%,76.2%,27.8%,48.6%,24.1%,58.1%,45.5%,70.0%,33.3%,33.3%
2023 (12 matches),,47.2%,80.0%,37.0%,50.0%,21.2%,60.5%,81.8%,53.8%,100.0%,57.1%
2022 (1 matches),,43.8%,71.4%,66.7%,37.5%,0.0%,50.0%,0.0%,100.0%,-,-
Career (36 matches),,47.1%,78.9%,35.1%,48.0%,20.4%,61.9%,56.8%,60.5%,75.0%,52.9%
