Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
22-Sep-2025,W35 Santa Margherita di Pula,Clay,F,485,450,Jennifer Ruggeri [ITA] d. Cakarevic,6-4 6-2,0.57,1.6%,3.1%,68.8%,59.1%,55.0%,5/8,1:37
28-Oct-2024,W50 Nantes,Hard,F,323,166,(3) Leolia Jeanjean [FRA] d. Cakarevic,6-1 6-3,,,,,,,,
30-Sep-2024,W35 Santa Margherita di Pula,Clay,F,382,841,(8) Cakarevic d. (WC) Matilde Paoletti [ITA],6-2 7-6(8),,,,,,,,
20-May-2024,W35 Kursumlijska Banja,Clay,F,420,315,(2) Lola Radivojevic [SRB] d. Cakarevic,6-3 6-4,,,,,,,,
01-Apr-2024,W35 Hammamet,Clay,F,442,537,Cakarevic d. Carson Branstine [USA],6-3 6-1,,,,,,,,
17-Apr-2023,W25 Santa Margherita di Pula,Clay,F,518,262,(Q) Cakarevic d. (7) Katarina Zavatska [UKR],6-2 6-4,,,,,,,,
13-Mar-2023,W15 Heraklion,Clay,F,533,636,(4) Ilinca Dalina Amariei [ROU] d. (2) Cakarevic,6-4 6-1,,,,,,,,
22-Mar-2021,W15 Le Havre,Clay,F,431,344,(2) Lucia Bronzetti [ITA] d. (4) Cakarevic,6-3 6-1,,,,,,,,
08-Jan-2018,Hammamet $15K,Clay,F,384,,(2) Cakarevic d. Ioana Loredana Rosca [ROU],6-2 7-6(4),,,,,,,,
11-Dec-2017,Hammamet 15K,Clay,F,403,675,(3) Cakarevic d. Margot Yerolymos [FRA],3-6 6-3 6-0,,,,,,,,
