Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2016 ITF Biarritz R32,L vs Stojanovic,70.9%,50.0%,5.1%,4/0,2.65,4.7%,68.6%,34.3%,3.9%,2.45,8.1%,91.3%,76.2%,8.7%,2.93,0.0%
Career (1 matches),,70.9%,50.0%,5.1%,100.0%,2.65,4.7%,68.6%,34.3%,3.9%,2.45,8.1%,91.3%,76.2%,8.7%,2.93,0.0%
