Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W25 Grodzisk Mazowiecki R32,W vs Chernyshova,40% (4/10),75% (3/4),1/2,18% (2/11),0% (0/2),3/3,1/2,1/1,0/1,0/0
2019 W25 Santa Margherita Di Pula R32,L vs Lopatetskaya,30% (3/10),100% (3/3),1/4,67% (6/9),17% (1/6),2/3,0/0,1/2,0/0,1/1
2019 W15 Le Havre R32,W vs Courcoux,92% (12/13),75% (9/12),4/4,43% (6/14),17% (1/6),4/8,1/4,0/0,0/3,0/0
2019 W15 Gonesse QF,L vs Dartron,11% (1/9),100% (1/1),0/3,63% (5/8),20% (1/5),1/1,0/0,0/1,0/0,0/0
2019 W15 Gonesse R16,W vs Tubello,53% (8/15),75% (6/8),2/5,60% (9/15),44% (4/9),4/6,2/2,1/1,1/1,0/0
2019 W15 Gonesse R32,W vs Droguet,67% (6/9),67% (4/6),0/1,22% (2/9),50% (1/2),2/2,0/0,0/0,0/0,0/0
2019 W15 Amiens R16,L vs Le Bihan,64% (7/11),86% (6/7),3/8,90% (9/10),11% (1/9),1/6,0/0,0/0,0/0,0/0
2017 Santa Margherita Di Pula $25K SF,L vs Dinu,14% (1/7),100% (1/1),1/6,86% (6/7),0% (0/6),1/1,0/0,0/0,0/0,0/0
2017 Santa Margherita Di Pula $25K QF,W vs Solovieva,53% (8/15),63% (5/8),1/4,33% (5/15),20% (1/5),3/5,2/2,2/2,1/1,1/1
2017 Santa Margherita Di Pula $25K R16,W vs Burger,64% (7/11),86% (6/7),3/3,50% (5/10),40% (2/5),4/4,0/0,0/0,0/0,0/0
2017 Santa Margherita Di Pula $25K SF,L vs Pieri,33% (3/9),100% (3/3),2/6,88% (7/8),14% (1/7),1/3,0/0,2/2,0/0,1/1
2017 Santa Margherita Di Pula $25K QF,W vs Grymalska,70% (7/10),100% (7/7),2/4,78% (7/9),43% (3/7),3/6,1/2,0/0,0/1,0/0
2017 Santa Margherita Di Pula $25K R16,W vs Caregaro,63% (5/8),100% (5/5),1/1,25% (2/8),50% (1/2),4/5,2/2,0/0,1/1,0/0
2017 Santa Margherita Di Pula $25K R32,W vs Ene,70% (7/10),100% (7/7),2/4,60% (6/10),33% (2/6),4/7,2/2,1/1,1/1,0/0
2017 Seville $25K R16,L vs Udvardy,11% (1/9),100% (1/1),0/2,67% (6/9),33% (2/6),1/1,0/0,0/2,0/0,0/1
2017 Seville $25K R32,W vs Boeykens,38% (5/13),100% (5/5),2/5,46% (6/13),17% (1/6),3/5,2/2,0/0,1/1,0/0
2017 Podgorica $25K R32,L vs Radanovic,42% (5/12),80% (4/5),1/6,67% (8/12),13% (1/8),3/3,0/0,0/1,0/0,0/1
2017 Middelkerke $15K R16,L vs Sibille,30% (3/10),33% (1/3),0/3,44% (4/9),25% (1/4),1/1,0/0,0/0,0/0,0/0
2017 Middelkerke $15K R32,W vs Davesne,100% (7/7),100% (7/7),1/1,33% (2/6),50% (1/2),4/5,0/0,0/0,0/0,0/0
2017 Porto $15K F,L vs Honcova,56% (9/16),78% (7/9),5/9,60% (9/15),0% (0/9),2/7,1/1,1/1,0/0,0/0
2019 (7 matches),,53.2%,78.0%,40.7%,51.3%,23.1%,58.6%,50.0%,60.0%,20.0%,100.0%
2017 (33 matches),,47.2%,78.5%,33.9%,54.8%,24.7%,67.5%,88.5%,55.2%,90.0%,40.0%
2016 (34 matches),,55.8%,82.2%,38.8%,51.3%,26.0%,61.0%,75.8%,58.6%,76.9%,57.1%
2015 (7 matches),,41.1%,76.7%,40.0%,48.6%,25.7%,60.0%,75.0%,100.0%,100.0%,100.0%
2014 (1 matches),,20.0%,50.0%,33.3%,33.3%,0.0%,100.0%,-,100.0%,-,100.0%
Career (82 matches),,50.5%,79.9%,37.0%,52.2%,25.0%,63.2%,77.5%,62.0%,74.2%,55.0%
