Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2016 Biarritz $100K R32,L vs Stojanovic,23,43,0.5,13.3%,24.9%,20,35,0.6,12.9%,22.6%,9.7%,2.6%,0.6,13.9%,21.4%
Career (1 matches),,23,43,0.5,13.3%,24.9%,20,35,0.6,12.9%,22.6%,9.7%,2.6%,0.6,13.9%,21.4%
