Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2016 ITF Biarritz R32,L vs Stojanovic,21.3%,25.5%,39.4%,27.8%,35.2%,38.5%,32.0%,37.9%,37.5%,15.6%,15.6%,40.7%,47.1%,66.7%,60.0%,25
Career (1 matches),,21.3%,25.5%,39.4%,27.8%,35.2%,38.5%,32.0%,37.9%,37.5%,15.6%,15.6%,40.7%,47.1%,66.7%,60.0%,25
