Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
1999 Hanover F,W vs Williams,60% (6/10),83% (5/6),2/3,50% (5/10),40% (2/5),3/5,2/2,0/0,1/1,0/0
1998 New Haven F,L vs Graf,33% (3/9),67% (2/3),1/4,75% (6/8),17% (1/6),0/2,0/0,1/2,0/0,0/0
1998 Wimbledon SF,W vs Hingis,60% (6/10),83% (5/6),1/3,50% (5/10),40% (2/5),3/5,2/2,0/0,1/1,0/0
1997 WTA Tour Championships F,W vs Pierce,21% (3/14),100% (3/3),0/0,20% (3/15),100% (3/3),2/2,1/1,2/2,1/1,0/0
1995 US Open QF,L vs Seles,30% (3/10),100% (3/3),1/4,60% (6/10),17% (1/6),1/3,0/1,1/1,0/0,0/0
1994 US Open SF,L vs Graf,36% (4/11),50% (2/4),0/4,50% (5/10),20% (1/5),1/2,0/1,0/0,0/0,0/0
1993 Leipzig F,L vs Graf,14% (1/7),0% (0/1),0/3,71% (5/7),0% (0/5),0/0,0/0,0/2,0/0,0/1
1993 Roland Garros QF,L vs Sanchez Vicario,30% (3/10),100% (3/3),1/6,70% (7/10),14% (1/7),0/3,0/0,1/1,0/0,1/1
1992 Brighton F,L vs Graf,56% (9/16),56% (5/9),1/4,38% (6/16),17% (1/6),4/5,1/2,1/2,0/1,1/1
1991 Leipzig F,L vs Graf,22% (2/9),50% (1/2),1/3,44% (4/9),0% (0/4),1/1,0/0,1/2,0/0,1/1
1991 Australian Open F,L vs Seles,21% (3/14),100% (3/3),0/5,57% (8/14),25% (2/8),3/3,1/1,1/2,0/0,0/1
1990 Roland Garros SF,L vs Graf,25% (2/8),50% (1/2),1/5,86% (6/7),17% (1/6),1/1,0/0,0/0,0/0,0/0
1989 Strasbourg F,W vs Tarabini,71% (5/7),80% (4/5),0/0,13% (1/8),100% (1/1),4/4,2/2,0/0,1/1,0/0
1999 (1 matches),,60.0%,83.3%,66.7%,50.0%,40.0%,60.0%,100.0%,-,100.0%,-
1998 (2 matches),,47.4%,77.8%,28.6%,61.1%,27.3%,42.9%,100.0%,50.0%,100.0%,-
1997 (1 matches),,21.4%,100.0%,-,20.0%,100.0%,100.0%,100.0%,100.0%,100.0%,-
1995 (1 matches),,30.0%,100.0%,25.0%,60.0%,16.7%,33.3%,0.0%,100.0%,-,-
1994 (1 matches),,36.4%,50.0%,0.0%,50.0%,20.0%,50.0%,0.0%,-,-,-
Career (13 matches),,37.0%,74.0%,20.5%,50.0%,23.9%,63.9%,75.0%,57.1%,80.0%,60.0%
