Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2023 US Open R128,L vs Vesely,21% (5/24),80% (4/5),1/5,33% (8/24),25% (2/8),2/4,2/3,1/2,0/0,0/1
2023 Wimbledon R128,L vs Wolf,18% (3/17),0% (0/3),0/1,19% (3/16),33% (1/3),0/0,0/0,2/3,0/0,0/0
2023 Australian Open R64,L vs Djokovic,6% (1/17),0% (0/1),0/5,69% (11/16),36% (4/11),0/0,0/0,0/2,0/0,0/1
2022 US Open R128,L vs Coric,28% (7/25),71% (5/7),2/4,35% (9/26),33% (3/9),5/5,2/3,2/4,0/1,0/1
2022 Wimbledon R128,L vs Isner,7% (2/28),50% (1/2),0/2,19% (5/27),60% (3/5),1/1,1/1,3/3,0/0,0/0
2021 Roland Garros R64,L vs Carreno Busta,21% (4/19),50% (2/4),0/3,33% (6/18),50% (3/6),2/2,1/1,2/2,0/0,1/1
2021 Roland Garros R128,W vs Gerasimov,47% (7/15),57% (4/7),1/2,19% (3/16),33% (1/3),3/3,1/2,2/2,1/1,0/0
2019 Granby CH R32,W vs Zhu,47% (7/15),86% (6/7),2/4,36% (5/14),20% (1/5),4/5,2/3,1/1,1/1,0/0
2019 Gatineau CH F,L vs Kubler,70% (7/10),29% (2/7),2/4,60% (6/10),33% (2/6),2/2,0/0,2/2,0/0,1/1
2019 Gatineau CH R32,W vs Gomez Herrera,56% (5/9),100% (5/5),1/1,25% (2/8),50% (1/2),4/4,1/1,0/0,0/0,0/0
2019 Aix En Provence CH R16,L vs Mager,17% (2/12),100% (2/2),1/3,25% (3/12),0% (0/3),2/2,0/0,0/0,0/0,0/0
2019 Aix En Provence CH R32,W vs Garcia Lopez,36% (4/11),50% (2/4),0/1,9% (1/11),0% (0/1),1/1,0/0,2/2,0/0,0/0
2019 Aix En Provence CH R64,W vs Puetz,54% (7/13),86% (6/7),0/1,15% (2/13),50% (1/2),6/6,2/2,0/0,1/1,0/0
2019 Ostrava CH R64,L vs Diez,43% (3/7),33% (1/3),1/5,86% (6/7),0% (0/6),0/1,0/0,1/2,0/0,0/1
2019 Francavilla Al Mare CH R64,L vs Gaio,29% (4/14),25% (1/4),0/2,50% (7/14),57% (4/7),1/1,1/1,0/1,0/0,0/1
2019 Barletta CH R64,L vs Collarini,11% (1/9),0% (0/1),0/3,33% (3/9),0% (0/3),0/0,0/0,0/0,0/0,0/0
2019 Sophia Antipolis CH R16,L vs Donati,19% (3/16),67% (2/3),1/4,44% (7/16),43% (3/7),1/1,0/0,2/2,0/0,0/0
2019 Sophia Antipolis CH R32,W vs Kovalik,36% (4/11),50% (2/4),0/1,18% (2/11),50% (1/2),2/2,1/1,0/0,1/1,0/0
2019 Sophia Antipolis CH R64,W vs Zhurbin,100% (7/7),86% (6/7),1/1,14% (1/7),0% (0/1),5/6,2/2,0/0,1/1,0/0
2019 Marbella CH R32,L vs Giannessi,44% (7/16),29% (2/7),1/2,19% (3/16),0% (0/3),2/2,1/2,2/3,0/0,2/2
2023 (3 matches),,15.5%,44.4%,9.1%,39.3%,31.8%,50.0%,66.7%,42.9%,-,0.0%
2022 (2 matches),,17.0%,66.7%,33.3%,26.4%,42.9%,100.0%,75.0%,71.4%,0.0%,0.0%
2021 (2 matches),,32.4%,54.5%,20.0%,26.5%,44.4%,100.0%,66.7%,100.0%,100.0%,100.0%
2019 (28 matches),,40.3%,65.0%,32.3%,32.3%,27.6%,83.3%,85.2%,75.0%,91.7%,60.0%
2018 (5 matches),,41.4%,87.5%,35.7%,39.3%,36.4%,61.1%,80.0%,100.0%,50.0%,-
Career (49 matches),,33.9%,67.3%,26.7%,35.0%,32.1%,77.6%,76.0%,75.9%,77.8%,63.2%
