Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2020 Hua Hin R32,W vs Paquet,47% (8/17),54% (7/13),2/3,1/2,47% (7/15),2/3,0/0,60% (3/5),80% (4/5)
2019 W60 Luan R16,L vs Duan,100% (1/1),100% (3/3),0/0,0/0,22% (2/9),3/5,3/4,- (0/0),- (0/0)
2019 W60 Luan R32,W vs Sema,64% (7/11),86% (6/7),2/2,1/1,70% (7/10),2/2,0/0,- (0/0),- (0/0)
2019 Anning R32,L vs Zheng,57% (4/7),33% (3/9),0/3,0/0,45% (5/11),2/4,0/1,50% (4/8),38% (3/8)
2019 W60 Kyoto R32,W vs Zhang,73% (8/11),67% (4/6),2/3,1/2,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2019 Fed Cup RR,L vs Raina,78% (7/9),50% (5/10),1/1,0/0,27% (3/11),0/2,0/1,60% (3/5),80% (4/5)
2018 Nanchang R16,L vs Liang,43% (3/7),0% (0/3),0/0,0/0,33% (2/6),0/2,0/1,- (0/0),- (0/0)
2018 Anning R16,L vs Han,50% (2/4),50% (1/2),0/0,0/0,25% (2/8),0/2,0/1,- (0/0),- (0/0)
2018 Anning R32,W vs Xun,78% (7/9),56% (5/9),2/4,1/2,- (0/0),0/0,0/0,- (0/0),- (0/0)
2018 Zhengzhou R32,L vs Sharipova,62% (8/13),55% (6/11),1/2,0/0,50% (7/14),1/3,0/1,25% (1/4),20% (1/5)
2017 Mumbai R16,L vs Raina,100% (2/2),33% (2/6),0/0,0/0,33% (3/9),0/2,0/1,- (0/0),- (0/0)
2017 Mumbai R32,W vs Cabrera,53% (8/15),50% (4/8),2/3,1/1,75% (6/8),0/0,0/0,67% (4/6),60% (3/5)
2017 Hua Hin R32,L vs Haas,67% (4/6),50% (2/4),0/0,0/0,38% (3/8),0/2,0/1,- (0/0),- (0/0)
2017 Hua Hin $25K QF,L vs Rus,57% (4/7),50% (1/2),0/0,0/0,55% (6/11),3/5,3/4,- (0/0),- (0/0)
2017 Hua Hin $25K R16,W vs Pivovarova,56% (9/16),58% (7/12),2/8,1/5,65% (11/17),1/2,0/0,- (0/0),- (0/0)
2017 Seoul R32,L vs Cepede Royg,60% (3/5),40% (2/5),0/0,0/0,17% (1/6),2/4,0/1,- (0/0),- (0/0)
2017 Dalian R32,L vs Baindl,44% (4/9),33% (1/3),0/0,0/0,0% (0/5),0/2,0/1,- (0/0),- (0/0)
2017 Nonthaburi $25K R32,L vs Yuan,80% (8/10),63% (5/8),1/3,0/0,50% (5/10),2/4,2/3,0% (0/3),0% (0/4)
2017 Nanchang R32,L vs Han,29% (2/7),56% (5/9),0/0,0/0,42% (5/12),3/5,2/3,43% (3/7),43% (3/7)
2017 Tianjin $25K QF,L vs Liu,100% (2/2),33% (1/3),0/0,0/0,64% (9/14),1/3,0/1,- (0/0),- (0/0)
2020 (1 matches),,47.1%,53.8%,66.7%,50.0%,46.7%,66.7%,-,60.0%,80.0%
2019 (5 matches),,69.2%,60.0%,55.6%,66.7%,41.9%,53.8%,50.0%,53.8%,53.8%
2018 (4 matches),,60.6%,48.0%,50.0%,50.0%,39.3%,14.3%,0.0%,25.0%,20.0%
2017 (29 matches),,56.6%,47.4%,49.2%,53.8%,54.0%,55.8%,50.0%,51.1%,36.2%
2016 (21 matches),,52.2%,40.7%,46.8%,47.4%,46.2%,36.6%,36.8%,55.6%,47.1%
Career (77 matches),,56.2%,47.0%,52.9%,55.7%,49.5%,45.7%,40.3%,50.5%,43.9%
