Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,28,12,16,42.9%,23-33,41.1%,253-279,47.6%,4-3,57.1%,28,61.0%,34.9%,3.3%,3.2%,63.9%,61.3%,44.4%,55.2%,44.1%,49.5%,0.98
Carpet,1,0,1,0.0%,0-2,0.0%,3-12,20.0%,0-0,-,1,42.9%,0.0%,1.8%,3.6%,50.9%,57.1%,37.0%,47.3%,33.9%,40.2%,0.64
Finals,1,0,1,0.0%,0-2,0.0%,3-12,20.0%,0-0,-,1,42.9%,0.0%,2.1%,2.1%,57.4%,55.6%,35.0%,46.8%,28.0%,37.1%,0.53
Semi-finals,1,1,0,100.0%,2-0,100.0%,12-5,70.6%,0-0,-,1,100.0%,44.4%,8.2%,2.0%,61.2%,86.7%,52.6%,73.5%,48.4%,59.3%,1.83
Quarter-finals,5,2,3,40.0%,3-6,33.3%,44-54,44.9%,2-1,66.7%,5,57.1%,34.7%,1.8%,4.3%,63.6%,63.0%,39.5%,54.4%,45.3%,49.9%,1.00
vs Righties,12,2,10,16.7%,4-21,16.0%,84-141,37.3%,0-1,0.0%,12,52.3%,23.5%,3.2%,3.7%,59.9%,57.0%,41.1%,50.6%,38.7%,44.6%,0.78
vs Lefties,2,1,1,50.0%,0-2,0.0%,9-13,40.9%,0-0,-,2,58.3%,38.5%,1.4%,1.4%,75.3%,58.2%,50.0%,56.2%,45.1%,50.7%,1.03
