Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
9,Nicha Lertpitaksinchai [THA],2,7,22.2%,2,1,1,50.0%,2009,2016,1,0.56,5.9%,2.0%,58.8%,76.7%,33.3%,58.8%,22.9%,25.0%,0.0%
8,Ankita Raina [IND],2,6,25.0%,3,2,1,66.7%,2010,2026,3,0.83,0.9%,2.2%,70.5%,49.4%,34.3%,44.9%,45.9%,38.2%,50.0%
7,Erika Sema [JPN],4,3,57.1%,1,1,0,100.0%,2011,2023,0,,,,,,,,,,
7,Xinyun Han [CHN],1,6,14.3%,3,1,2,33.3%,2012,2022,3,0.73,1.0%,2.1%,61.5%,48.3%,33.3%,42.6%,42.1%,38.2%,43.5%
6,Patcharin Cheapchandej [THA],3,3,50.0%,2,1,1,50.0%,2018,2024,0,,,,,,,,,,
6,Na Lae Han [KOR],3,3,50.0%,2,1,1,50.0%,2012,2024,1,1.22,2.6%,0.0%,63.2%,72.9%,46.4%,63.2%,44.8%,50.0%,36.4%
6,Luksika Kumkhum [THA],2,4,33.3%,2,2,0,100.0%,2010,2023,1,0.60,7.7%,7.7%,57.7%,66.7%,13.6%,44.2%,33.3%,28.6%,33.3%
6,Junri Namigata [JPN],3,3,50.0%,1,0,1,0.0%,2013,2022,1,1.78,15.4%,2.6%,66.7%,73.1%,53.8%,66.7%,59.3%,66.7%,42.9%
6,Ling Zhang [HKG],5,1,83.3%,0,0,0,-,2014,2019,1,1.04,3.3%,3.3%,64.8%,59.3%,43.8%,53.8%,48.1%,54.5%,35.7%
5,Haruna Arakawa [JPN],2,3,40.0%,0,0,0,-,2017,2024,0,,,,,,,,,,
5,Jia Jing Lu [CHN],3,2,60.0%,2,2,0,100.0%,2010,2022,0,,,,,,,,,,
5,Lin Zhu [CHN],1,4,20.0%,0,0,0,-,2010,2021,2,0.49,3.8%,3.8%,66.7%,48.1%,30.8%,42.3%,28.4%,25.0%,0.0%
5,Bunyawi Thamchaiwat [THA],4,1,80.0%,2,1,1,50.0%,2014,2019,0,,,,,,,,,,
5,Miyabi Inoue [JPN],3,2,60.0%,3,3,0,100.0%,2014,2017,0,,,,,,,,,,
4,Fangzhou Liu [CHN],1,3,25.0%,0,0,0,-,2016,2025,1,0.85,6.0%,8.0%,56.0%,60.7%,40.9%,52.0%,40.8%,50.0%,40.0%
