Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2020 Hua Hin R32,W vs Paquet,1.15,1.17,73.0,3.0,0.0%,53.4%,0.0%,46.4%,52.9%,48.8%
2019 W60 Luan R16,L vs Duan,0.83,0.52,29.7,2.0,0.0%,20.8%,0.0%,42.9%,36.4%,50.0%
2019 W60 Luan R32,W vs Sema,1.05,1.45,46.6,3.8,6.1%,57.6%,0.0%,60.0%,54.8%,59.3%
2019 Anning R32,L vs Zheng,1.05,0.80,66.8,3.2,0.0%,41.7%,5.7%,48.6%,47.2%,36.1%
2019 W60 Kyoto R32,W vs Zhang,1.15,1.97,46.4,2.3,8.0%,64.0%,5.0%,85.0%,45.2%,46.7%
2019 Fed Cup RR,L vs Raina,0.98,0.87,71.9,6.3,2.0%,50.0%,0.0%,51.1%,40.7%,46.9%
2018 Nanchang R16,L vs Liang,0.87,0.42,36.8,2.3,9.1%,68.2%,4.8%,38.1%,29.2%,15.0%
2018 Anning R16,L vs Han,0.93,0.53,40.3,2.2,0.0%,45.8%,0.0%,33.3%,45.5%,21.1%
2018 Anning R32,W vs Xun,1.07,2.46,35.1,2.2,5.0%,70.0%,0.0%,77.8%,62.5%,58.3%
2018 Zhengzhou R32,L vs Sharipova,1.01,0.89,86.7,9.6,2.0%,42.9%,0.0%,54.3%,42.9%,48.8%
2017 Mumbai R16,L vs Raina,0.98,0.59,39.9,2.5,0.0%,33.3%,5.0%,35.0%,32.1%,48.0%
2017 Mumbai R32,W vs Cabrera,1.04,1.31,53.9,3.3,0.0%,64.3%,0.0%,61.5%,35.9%,58.3%
2017 Hua Hin R32,L vs Haas,0.98,0.71,53.8,2.7,0.0%,46.7%,3.6%,46.4%,40.0%,37.0%
2017 Hua Hin $25K QF,L vs Rus,0.88,0.57,42.9,2.5,3.1%,56.3%,3.2%,45.2%,33.3%,30.0%
2017 Hua Hin $25K R16,W vs Pivovarova,1.10,1.18,63.4,17.5,0.0%,45.6%,0.0%,61.1%,48.1%,52.1%
2017 Seoul R32,L vs Cepede Royg,0.84,0.58,40.2,2.3,4.2%,50.0%,0.0%,31.6%,41.4%,39.3%
2017 Dalian R32,L vs Baindl,0.81,0.58,41.8,2.2,10.7%,60.7%,4.2%,37.5%,25.0%,47.8%
2017 Nonthaburi $25K R32,L vs Yuan,0.94,0.75,49.9,8.3,5.0%,47.5%,0.0%,60.5%,38.6%,35.0%
2017 Nanchang R32,L vs Han,1.07,0.80,58.8,2.0,0.0%,48.6%,3.0%,30.3%,50.0%,40.0%
2017 Tianjin $25K QF,L vs Liu,0.94,0.55,42.4,2.0,4.2%,37.5%,0.0%,50.0%,33.3%,33.3%
2020 (1 matches),,1.15,1.17,73.0,3.0,0.0%,53.4%,0.0%,46.4%,52.9%,48.8%
2019 (5 matches),,1.01,0.96,56.4,3.0,3.0%,47.6%,2.0%,55.6%,44.8%,46.9%
2018 (4 matches),,0.97,0.86,58.1,2.8,3.5%,53.0%,0.9%,50.9%,44.5%,39.6%
2017 (29 matches),,1.01,0.98,55.7,2.9,2.9%,55.5%,1.9%,53.9%,41.9%,46.0%
2016 (21 matches),,1.03,0.95,51.5,2.5,2.8%,55.6%,1.7%,52.6%,42.7%,42.0%
Career (77 matches),,1.02,0.96,55.2,2.8,2.6%,54.6%,1.8%,52.9%,43.3%,44.4%
