Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Championships,2,Grass,9,8,1,88.9%,0,0,0,-,1949,1950,W,0,,,,,,,,,,
Roland Garros,7,Clay,33,28,5,84.8%,0,0,0,-,1946,1953,W,0,,,,,,,,,,
Wimbledon,9,Grass,51,43,8,84.3%,0,0,0,-,1946,1955,W,0,,,,,,,,,,
US National Championships,15,Grass,70,57,13,81.4%,0,0,0,-,1941,1955,W,0,,,,,,,,,,
Wightman Cup,9,,15,14,1,93.3%,0,0,0,-,1947,1955,W,0,,,,,,,,,,
Manchester-on-Sea,8,Grass,33,27,6,81.8%,0,0,0,-,1941,1955,W,0,,,,,,,,,,
Coral Gables,6,Clay,26,22,4,84.6%,0,0,0,-,1941,1955,W,0,,,,,,,,,,
Rye,6,Grass,19,13,6,68.4%,0,0,0,-,1940,1945,F,0,,,,,,,,,,
Manchester,5,Grass,23,21,2,91.3%,0,0,0,-,1946,1955,W,0,,,,,,,,,,
Tampa,5,Clay,16,13,3,81.3%,0,0,0,-,1941,1951,W,0,,,,,,,,,,
East Hampton,5,Grass,14,9,5,64.3%,0,0,0,-,1940,1954,F,0,,,,,,,,,,
