Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2025 Merida CH R16,L vs Prado Angelo,2.0%,100.0%,9.0%,66.7%,7.4%,9.8%,9.5%,3.7%,7.1%,0.2%,0.0%,-99,-89
2024 Davis Cup Qualifiers RR,L vs Baez,0.0%,-,6.5%,50.0%,8.2%,20.9%,3.6%,3.9%,20.0%,0.0%,-,-116,-95
2024 Buenos Aires CH SF,W vs Fonseca,0.0%,-,7.0%,62.5%,9.5%,5.0%,0.0%,4.8%,0.0%,0.0%,-,-44,-20
2022 Davis Cup Finals RR,L vs Murray,0.0%,-,8.3%,60.0%,9.5%,13.8%,0.0%,2.8%,7.7%,0.0%,-,-127,-127
2017 Burnie CH SF,L vs Jasika,0.0%,-,7.0%,75.0%,9.6%,14.3%,9.1%,2.4%,3.0%,0.0%,-,-107,-88
Career (5 matches),,0.5%,100.0%,7.6%,62.9%,8.5%,12.9%,7.0%,3.4%,6.3%,0.0%,0.0%,-103,-88
