Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
2025 Merida CH R16,L vs Prado Angelo,15.5%,24.3%,49.4%,21.7%,19.4%,31.3%,53.7%,29.0%,48.1%,47.5%,25.0%,10.0%,13.3%,40.7%,-26
2024 Davis Cup Qualifiers RR,L vs Baez,22.7%,27.3%,52.4%,26.1%,27.3%,33.8%,51.8%,32.1%,40.5%,50.0%,33.3%,13.3%,13.3%,53.8%,15
2024 Buenos Aires CH SF,W vs Fonseca,22.0%,28.8%,50.0%,24.7%,33.3%,38.9%,45.8%,37.8%,52.6%,64.7%,100.0%,5.3%,15.8%,55.6%,-70
2022 Davis Cup Finals RR,L vs Murray,18.5%,24.6%,46.2%,23.4%,17.6%,29.4%,53.6%,27.1%,43.8%,55.6%,100.0%,20.0%,20.0%,37.5%,-30
2017 Burnie CH SF,L vs Jasika,28.2%,39.7%,46.3%,34.9%,32.7%,48.1%,54.3%,42.7%,58.3%,57.1%,33.3%,20.8%,25.0%,31.6%,37
Career (5 matches),,21.2%,28.7%,49.2%,26.0%,25.9%,36.1%,52.3%,33.5%,48.0%,53.1%,46.2%,14.3%,17.3%,43.9%,22
