Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2019 Vienna QF,L vs Monfils,4.2,5.2,3.2,40.6%,31.6%,35.7%,30.8%,64.4%,11.6%,-7.0,-5.6,-4.0,-6.7
2019 Metz F,L vs Tsonga,3.5,3.7,3.2,45.3%,39.0%,53.3%,50.0%,52.9%,18.9%,1.0,0.7,-1.5,-1.4
2019 Davis Cup G2 R1 RR,W vs Maamoun,3.4,3.0,3.9,59.4%,66.7%,25.0%,50.0%,47.7%,12.3%,-4.0,-5.5,1.0,1.4
2019 Portoroz CH F,W vs Durasovic,4.7,3.4,5.6,53.7%,68.8%,33.3%,47.6%,52.6%,7.1%,5.0,3.7,0.0,0.0
2019 Umag QF,L vs Lajovic,4.6,4.6,4.7,43.9%,38.5%,60.0%,68.2%,52.3%,12.2%,11.5,6.3,-9.0,-5.8
2019 Roland Garros R128,L vs Coric,3.6,3.7,3.6,48.6%,41.3%,47.4%,42.1%,43.8%,15.3%,-1.5,-1.1,-4.0,-2.6
2019 Budapest R16,L vs Berrettini,3.9,4.4,3.2,39.0%,47.8%,50.0%,63.6%,56.4%,14.1%,4.0,3.8,-1.5,-2.1
2019 Budapest R32,W vs Tomic,4.5,4.3,4.7,53.3%,60.0%,44.0%,64.7%,51.3%,20.9%,22.0,14.2,2.5,2.1
2019 Miami R64,L vs Mannarino,5.4,4.8,6.3,42.7%,50.0%,45.0%,52.9%,47.9%,26.7%,-11.0,-5.4,3.0,1.9
2019 Rio de Janeiro QF,W vs Dellien,3.2,2.9,3.6,60.8%,38.6%,72.7%,10.0%,42.9%,10.3%,7.5,7.5,2.5,2.0
2019 Rio de Janeiro R16,W vs Monteiro,5.4,4.5,6.3,54.4%,58.1%,42.9%,59.3%,61.6%,9.6%,22.0,10.2,-2.0,-1.7
2019 Rio de Janeiro R32,W vs Cecchinato,3.3,3.6,3.0,56.3%,38.5%,78.6%,33.3%,57.4%,22.9%,4.5,4.2,-3.5,-5.7
2019 Buenos Aires R16,L vs Schwartzman,5.1,5.4,4.8,47.9%,45.2%,52.2%,40.0%,43.6%,8.4%,3.5,2.4,-6.0,-3.2
2019 Buenos Aires R16,L vs Schwartzman,5.1,5.4,4.8,47.9%,45.2%,52.2%,40.0%,43.6%,8.4%,3.5,2.4,-6.0,-3.2
2019 Cordoba QF,L vs Cuevas,3.8,3.7,4.0,41.3%,20.0%,60.0%,87.5%,52.6%,7.5%,2.0,2.0,-9.0,-10.5
2019 Cordoba R16,W vs Fognini,3.6,3.4,3.8,64.1%,54.5%,30.0%,62.5%,52.2%,9.2%,5.0,6.2,2.0,2.9
2019 Cordoba R32,W vs Marterer,4.3,3.9,4.6,56.5%,65.2%,36.4%,54.5%,63.4%,7.6%,15.5,11.7,-8.5,-11.8
2019 Australian Open R128,L vs Zverev,3.9,4.6,3.1,44.1%,30.8%,47.4%,50.0%,48.2%,15.6%,1.0,0.9,-2.0,-1.9
2019 Sydney Q1,L vs Garcia Lopez,3.8,3.1,4.4,52.6%,40.7%,47.1%,41.7%,49.0%,17.1%,1.5,1.0,2.0,1.6
2018 Moscow R32,W vs Djere,4.9,5.1,4.6,48.1%,59.1%,75.0%,41.0%,47.3%,23.0%,9.0,4.0,0.5,0.3
Career (37 matches),,4.2,4.1,4.3,49.2%,46.4%,47.4%,49.0%,51.8%,15.0%,4.7,3.5,-2.7,-2.5
