Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 Budapest R16,L vs Berrettini,0% (0/10),- (0/0),0/1,30% (3/10),33% (1/3),0/0,0/0,0/1,0/0,0/1
2019 Budapest R32,W vs Tomic,55% (6/11),50% (3/6),1/2,18% (2/11),0% (0/2),3/3,1/1,1/1,1/1,0/0
2019 Monte Carlo R64,L vs Albot,11% (1/9),100% (1/1),0/4,44% (4/9),0% (0/4),1/1,0/0,0/0,0/0,0/0
2019 Marrakech R32,L vs Paire,53% (8/15),88% (7/8),3/6,63% (10/16),20% (2/10),4/7,1/2,0/2,0/1,0/1
2019 Miami R128,L vs Mannarino,29% (4/14),75% (3/4),1/5,43% (6/14),17% (1/6),2/2,0/0,1/1,0/0,0/0
2019 Rio de Janeiro QF,W vs Dellien,54% (7/13),57% (4/7),1/2,36% (5/14),60% (3/5),3/3,1/1,1/1,1/1,0/0
2019 Rio de Janeiro R16,W vs Monteiro,56% (5/9),80% (4/5),2/2,40% (4/10),50% (2/4),4/4,2/2,0/0,1/1,0/0
2019 Rio de Janeiro R32,W vs Cecchinato,33% (4/12),75% (3/4),0/2,42% (5/12),60% (3/5),2/3,1/2,2/2,0/1,0/0
2019 Buenos Aires R16,L vs Schwartzman,38% (5/13),100% (5/5),1/6,69% (9/13),33% (3/9),2/4,0/0,1/1,0/0,1/1
2019 Buenos Aires R32,W vs Andreozzi,57% (8/14),63% (5/8),2/5,54% (7/13),29% (2/7),3/5,1/1,0/0,1/1,0/0
2019 Cordoba QF,L vs Cuevas,20% (2/10),50% (1/2),0/3,44% (4/9),25% (1/4),0/1,0/0,0/0,0/0,0/0
2019 Cordoba R16,W vs Fognini,67% (6/9),100% (6/6),1/2,25% (2/8),0% (0/2),3/4,0/0,0/0,0/0,0/0
2019 Cordoba R32,W vs Marterer,33% (3/9),67% (2/3),0/0,0% (0/10),- (0/0),2/2,2/2,0/0,1/1,0/0
2019 Australian Open R128,L vs Zverev,21% (3/14),67% (2/3),1/5,54% (7/13),14% (1/7),1/2,0/0,2/3,0/0,1/1
2019 Sydney Q1,L vs Garcia Lopez,41% (7/17),86% (6/7),1/5,41% (7/17),14% (1/7),2/6,1/3,2/3,0/1,1/1
2018 Moscow R16,L vs Berankis,41% (7/17),71% (5/7),1/3,25% (4/16),25% (1/4),3/4,0/1,2/2,0/1,1/1
2018 Moscow R32,W vs Djere,24% (4/17),50% (2/4),1/1,24% (4/17),50% (2/4),2/2,1/1,3/4,0/0,2/2
2018 Orleans CH F,W vs Hoang,47% (7/15),86% (6/7),2/3,43% (6/14),33% (2/6),5/5,0/0,0/1,0/0,0/0
2018 Orleans CH SF,W vs De Schepper,33% (3/9),67% (2/3),0/0,20% (2/10),100% (2/2),2/2,1/1,2/2,0/0,0/0
2018 Orleans CH QF,W vs Stakhovsky,36% (4/11),50% (2/4),0/1,27% (3/11),67% (2/3),1/1,0/0,2/2,0/0,0/0
2019 (15 matches),,38.5%,75.4%,28.0%,41.9%,26.7%,68.1%,71.4%,66.7%,62.5%,60.0%
2018 (40 matches),,34.1%,64.3%,16.7%,34.5%,38.3%,82.7%,83.8%,71.2%,84.6%,72.7%
2017 (51 matches),,36.8%,66.7%,17.4%,25.5%,37.3%,85.2%,83.6%,79.4%,91.7%,75.0%
2016 (39 matches),,35.1%,63.3%,20.6%,32.9%,32.9%,76.8%,77.4%,78.6%,78.6%,64.7%
2015 (29 matches),,32.4%,71.3%,19.7%,31.3%,24.8%,66.2%,75.0%,84.2%,80.0%,83.3%
Career (263 matches),,35.0%,67.0%,21.1%,32.4%,32.4%,78.0%,80.1%,76.1%,84.3%,68.5%
