Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 Budapest R16,L vs Berrettini,1.08,0.57,62.5,2.9,2.7%,59.5%,5.9%,67.6%,22.6%,15.4%
2019 Budapest R32,W vs Tomic,1.00,1.33,57.2,3.6,8.1%,62.2%,11.4%,71.4%,40.4%,48.8%
2019 Monte Carlo R64,L vs Albot,0.99,0.59,42.8,2.4,6.3%,62.5%,6.7%,36.7%,32.0%,27.3%
2019 Marrakech R32,L vs Paire,1.03,0.95,79.4,9.7,7.7%,59.6%,2.1%,40.4%,45.7%,46.2%
2019 Miami R128,L vs Mannarino,1.00,0.80,59.4,4.6,6.0%,52.0%,2.1%,58.3%,43.2%,27.0%
2019 Rio de Janeiro QF,W vs Dellien,1.07,1.23,66.4,4.0,9.6%,65.4%,15.7%,60.8%,42.2%,42.9%
2019 Rio de Janeiro R16,W vs Monteiro,1.06,1.28,65.2,3.0,7.7%,53.8%,7.9%,65.8%,45.7%,51.4%
2019 Rio de Janeiro R32,W vs Cecchinato,1.19,1.35,55.3,2.4,6.8%,68.2%,2.4%,63.4%,28.6%,50.0%
2019 Buenos Aires R16,L vs Schwartzman,1.06,0.87,48.1,3.3,8.3%,50.0%,2.2%,53.3%,47.2%,31.3%
2019 Buenos Aires R32,W vs Andreozzi,1.18,1.14,62.4,16.7,6.0%,62.0%,6.4%,53.2%,38.5%,43.8%
2019 Cordoba QF,L vs Cuevas,1.06,0.58,46.8,3.0,5.1%,43.6%,5.6%,66.7%,21.4%,28.0%
2019 Cordoba R16,W vs Fognini,1.18,1.71,36.9,2.0,15.4%,57.7%,13.6%,63.6%,58.6%,55.6%
2019 Cordoba R32,W vs Marterer,1.17,1.85,49.3,2.3,6.9%,75.9%,0.0%,76.9%,46.7%,27.6%
2019 Australian Open R128,L vs Zverev,0.93,0.60,27.0,2.7,13.6%,59.1%,0.0%,40.0%,26.8%,38.9%
2019 Sydney Q1,L vs Garcia Lopez,0.91,0.87,72.5,57.0,19.6%,57.1%,10.4%,58.3%,37.0%,44.7%
2018 Moscow R16,L vs Berankis,0.85,0.91,85.3,33.0,12.3%,73.7%,9.8%,49.0%,34.4%,47.5%
2018 Moscow R32,W vs Djere,1.11,1.16,85.4,5.3,7.8%,59.4%,3.4%,70.7%,45.8%,27.3%
2018 Orleans CH F,W vs Hoang,1.11,1.22,99.1,17.1,10.0%,66.7%,1.8%,52.7%,35.4%,53.5%
2018 Orleans CH SF,W vs De Schepper,1.03,1.71,54.5,2.0,9.4%,84.4%,10.0%,70.0%,38.7%,35.7%
2018 Orleans CH QF,W vs Stakhovsky,1.04,1.30,69.2,3.1,9.8%,75.6%,5.4%,62.2%,43.5%,33.3%
2019 (15 matches),,1.06,0.99,57.1,3.4,8.8%,58.9%,6.1%,57.7%,38.8%,39.8%
2018 (40 matches),,1.01,1.04,58.2,3.0,9.8%,65.1%,8.9%,61.2%,38.2%,37.4%
2017 (51 matches),,1.03,1.21,51.9,2.5,9.9%,68.2%,8.6%,65.7%,37.8%,40.1%
2016 (39 matches),,0.98,1.01,54.2,2.8,10.2%,64.1%,9.0%,62.6%,36.6%,38.9%
2015 (29 matches),,1.00,1.02,50.2,2.7,10.4%,65.2%,10.0%,60.2%,37.6%,37.7%
Career (263 matches),,1.01,1.06,54.0,2.8,10.1%,64.5%,8.8%,62.1%,37.9%,38.6%
