Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,10,Hard,15,5,10,33.3%,7,1,6,14.3%,2012,2021,R64,15,0.94,10.5%,3.9%,56.2%,72.6%,49.2%,62.3%,35.2%,56.6%,38.8%
Roland Garros,10,Clay,19,9,10,47.4%,9,6,3,66.7%,2012,2022,R32,19,0.95,9.2%,3.5%,53.6%,73.0%,48.3%,61.5%,36.5%,56.1%,38.4%
Wimbledon,11,Grass,21,9,12,42.9%,10,4,6,40.0%,2010,2022,R32,17,0.93,10.5%,3.3%,59.3%,74.1%,50.1%,64.3%,33.2%,61.5%,37.5%
US Open,10,Hard,16,6,10,37.5%,7,2,5,28.6%,2012,2022,R32,16,0.96,11.1%,5.4%,55.1%,73.7%,47.7%,62.0%,36.4%,60.0%,42.1%
Davis Cup,6,,8,7,1,87.5%,1,0,1,0.0%,2010,2022,,1,1.18,2.8%,2.8%,58.3%,71.4%,60.0%,66.7%,39.3%,83.3%,75.0%
Umag,10,Clay,19,9,10,47.4%,4,4,0,100.0%,2012,2022,QF,19,1.03,8.2%,4.1%,54.2%,72.1%,48.0%,61.1%,40.2%,55.3%,49.1%
Miami Masters,9,Hard,18,9,9,50.0%,4,2,2,50.0%,2013,2022,R32,18,1.03,11.9%,5.4%,52.0%,76.2%,46.7%,62.0%,39.2%,58.5%,46.1%
Rome Masters,6,Clay,15,8,7,53.3%,8,2,6,25.0%,2016,2021,R16,15,0.98,9.0%,3.1%,55.7%,70.6%,47.4%,60.4%,38.9%,59.8%,45.3%
Chennai,5,Hard,22,17,5,77.3%,11,8,3,72.7%,2012,2017,F,19,1.08,10.5%,3.3%,59.5%,75.6%,51.1%,65.7%,37.1%,64.9%,38.2%
Queen's Club,5,Grass,10,5,5,50.0%,9,4,5,44.4%,2013,2021,R16,10,1.07,15.4%,2.7%,60.1%,77.8%,52.3%,67.7%,34.8%,56.8%,26.9%
s Hertogenbosch,5,Grass,8,3,5,37.5%,5,3,2,60.0%,2016,2022,QF,8,1.03,14.1%,2.2%,62.4%,76.1%,56.4%,68.7%,32.2%,66.7%,40.5%
