Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2019 Vienna QF,L vs Monfils,0.0%,-,9.1%,50.0%,9.1%,12.0%,28.6%,4.4%,14.3%,1.0%,0.0%,33,25
2019 Metz F,L vs Tsonga,1.0%,100.0%,5.7%,75.0%,12.0%,5.0%,4.2%,6.7%,28.6%,0.4%,0.0%,-46,5
2019 Davis Cup G2 R1 RR,W vs Maamoun,0.0%,-,5.4%,83.3%,13.5%,25.0%,0.0%,0.0%,0.0%,1.3%,50.0%,-60,11
2019 Portoroz CH F,W vs Durasovic,0.0%,-,7.0%,44.4%,11.1%,10.7%,0.0%,5.3%,7.7%,0.8%,0.0%,-70,-23
2019 Umag QF,L vs Lajovic,1.1%,100.0%,9.4%,61.1%,16.1%,18.2%,13.6%,7.5%,20.0%,1.1%,50.0%,3,-19
2019 Roland Garros R128,L vs Coric,0.9%,100.0%,6.5%,66.7%,12.0%,6.3%,11.1%,8.9%,14.8%,1.2%,25.0%,-40,3
2019 Budapest R16,L vs Berrettini,1.5%,100.0%,3.9%,100.0%,13.7%,8.8%,0.0%,8.2%,37.5%,2.1%,25.0%,-48,-29
2019 Budapest R32,W vs Tomic,0.0%,-,6.8%,81.8%,19.2%,16.7%,15.8%,8.2%,9.1%,2.9%,33.3%,-27,-19
2019 Miami R64,L vs Mannarino,0.0%,-,10.6%,73.7%,8.0%,16.3%,0.0%,8.6%,11.8%,0.7%,33.3%,-33,-16
2019 Rio de Janeiro QF,W vs Dellien,0.0%,-,4.7%,55.6%,19.3%,18.2%,0.0%,3.7%,21.4%,1.3%,66.7%,-29,-10
2019 Rio de Janeiro R16,W vs Monteiro,0.0%,-,9.5%,78.6%,15.2%,28.0%,8.3%,4.3%,3.4%,0.3%,0.0%,-31,-6
2019 Rio de Janeiro R32,W vs Cecchinato,1.3%,0.0%,3.9%,50.0%,13.0%,16.7%,0.0%,5.4%,13.3%,1.0%,50.0%,-16,1
2019 Buenos Aires R16,L vs Schwartzman,1.1%,100.0%,9.9%,75.0%,9.2%,12.5%,10.0%,5.3%,18.9%,2.5%,22.2%,-23,-29
2019 Buenos Aires R16,L vs Schwartzman,1.1%,100.0%,9.9%,75.0%,9.2%,12.5%,10.0%,5.3%,18.9%,2.5%,22.2%,-23,-29
2019 Cordoba QF,L vs Cuevas,1.4%,0.0%,4.7%,50.0%,12.2%,13.3%,14.3%,6.3%,12.5%,0.5%,0.0%,24,21
2019 Cordoba R16,W vs Fognini,7.3%,100.0%,8.7%,55.6%,14.3%,19.0%,0.0%,2.6%,14.3%,1.9%,33.3%,3,64
2019 Cordoba R32,W vs Marterer,1.9%,100.0%,7.0%,100.0%,14.5%,14.8%,11.8%,2.0%,9.1%,1.9%,75.0%,67,52
2019 Australian Open R128,L vs Zverev,1.3%,0.0%,5.6%,33.3%,15.2%,17.6%,0.0%,2.5%,0.0%,1.2%,33.3%,-34,-45
2019 Sydney Q1,L vs Garcia Lopez,0.0%,-,2.0%,25.0%,9.5%,2.4%,9.1%,6.7%,38.5%,1.6%,40.0%,-60,-58
2018 Moscow R32,W vs Djere,0.0%,-,6.8%,75.0%,12.2%,17.4%,33.3%,3.4%,7.4%,1.6%,12.5%,-79,-72
Career (37 matches),,1.1%,69.0%,7.0%,67.4%,12.6%,15.6%,8.9%,5.2%,15.0%,1.5%,28.6%,-34,-20
