Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2022,14,4,10,28.6%,17-27,38.6%,205-232,46.9%,2-5,28.6%,13,75.4%,17.4%,8.8%,4.8%,54.8%,73.3%,46.6%,61.2%,34.0%,48.0%,0.88,R16 (Belgrade )
2021,30,15,15,50.0%,38-39,49.4%,386-388,49.9%,9-7,56.3%,30,79.6%,20.5%,10.3%,4.5%,54.2%,75.4%,49.3%,63.5%,36.6%,49.8%,1.00,QF (2x)
2020,22,10,12,45.5%,25-32,43.9%,273-293,48.2%,2-7,22.2%,22,83.0%,14.6%,11.5%,4.6%,56.5%,78.2%,47.6%,64.9%,32.9%,48.8%,0.94,QF (2x)
2019,37,20,17,54.1%,51-43,54.3%,486-473,50.7%,11-10,52.4%,34,79.8%,21.0%,11.0%,3.7%,56.5%,74.1%,50.1%,63.7%,35.5%,49.9%,0.98,F (Metz)
2018,39,19,20,48.7%,49-53,48.0%,499-517,49.1%,9-9,50.0%,38,76.3%,21.2%,9.4%,2.6%,58.0%,71.6%,48.7%,62.0%,37.5%,49.5%,0.98,F (Buenos Aires)
2017,37,19,18,51.4%,46-47,49.5%,473-455,51.0%,6-10,37.5%,37,81.0%,20.6%,10.5%,2.7%,59.3%,75.1%,52.4%,65.9%,36.4%,50.6%,1.07,F (Budapest)
2016,31,12,19,38.7%,34-47,42.0%,404-435,48.2%,11-8,57.9%,31,77.4%,18.9%,10.5%,3.4%,57.6%,73.7%,49.2%,63.3%,35.7%,49.3%,0.97,SF (Chennai)
2015,34,17,17,50.0%,39-47,45.3%,402-428,48.4%,9-5,64.3%,34,77.3%,19.9%,10.6%,3.8%,54.4%,75.6%,47.7%,62.9%,35.9%,49.5%,0.97,F (Chennai)
2014,11,3,8,27.3%,8-21,27.6%,123-157,43.9%,0-5,0.0%,11,70.3%,19.0%,12.1%,3.9%,52.4%,74.6%,43.3%,59.7%,34.2%,47.3%,0.85,R16 (Vina del Mar)
2013,28,10,18,35.7%,28-45,38.4%,319-377,45.8%,5-4,55.6%,28,73.0%,19.1%,10.1%,4.7%,56.4%,71.2%,48.6%,61.4%,35.7%,48.6%,0.92,QF (2x)
2012,12,7,5,58.3%,14-11,56.0%,122-123,49.8%,3-1,75.0%,11,77.1%,20.7%,8.6%,5.0%,59.5%,72.4%,47.1%,62.2%,37.5%,49.9%,0.99,SF (Chennai)
2011,3,1,2,33.3%,2-3,40.0%,20-28,41.7%,1-0,100.0%,2,78.9%,10.0%,15.9%,4.4%,58.4%,81.8%,48.9%,68.1%,28.7%,48.2%,0.90,R16 (Vienna)
2010,1,1,0,100.0%,2-0,100.0%,12-5,70.6%,0-0,-,0,,,,,,,,,,,,
Career,299,138,161,46.2%,353-415,46.0%,3724-3911,48.8%,68-71,48.9%,291,77.8%,19.6%,10.4%,3.8%,56.5%,74.1%,48.8%,63.1%,35.8%,49.4%,0.97,
