Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2026 Davis Cup RR,L vs Den Ouden,0.99,0.77,66.6,2.2,2.3%,54.5%,0.0%,55.8%,37.0%,32.6%
2026 Davis Cup RR,L vs De Jong,1.00,0.83,60.8,5.7,2.0%,60.0%,0.0%,47.9%,43.5%,32.6%
2024 US Open R128,L vs Griekspoor,0.98,0.63,29.5,2.0,2.0%,57.1%,2.2%,55.6%,25.0%,31.6%
2024 Wimbledon R128,L vs Kecmanovic,0.94,0.74,34.0,2.1,3.2%,58.7%,1.7%,51.7%,35.8%,34.6%
2024 Monte Carlo R64,W vs Arnaldi,1.06,1.18,63.0,5.8,1.9%,69.2%,0.0%,52.1%,41.2%,45.7%
2023 Rome CH F,W vs De Jong,0.94,1.31,57.9,2.5,0.0%,60.0%,0.0%,63.0%,51.4%,55.9%
2021 Australian Open R128,L vs Berankis,0.85,0.68,29.7,2.3,3.9%,54.9%,0.0%,53.2%,35.2%,38.5%
2020 US Open R64,L vs Thiem,0.98,0.57,26.5,2.1,2.1%,55.3%,0.0%,46.5%,30.0%,26.5%
2020 US Open R128,W vs Klahn,1.11,1.87,23.6,2.1,0.0%,68.1%,2.4%,80.5%,40.0%,48.2%
2019 Banja Luka CH F,L vs Griekspoor,0.98,0.62,37.3,2.0,0.0%,38.1%,0.0%,61.0%,36.0%,27.3%
2019 US Open R128,L vs Federer,0.90,0.74,37.0,3.3,0.0%,47.4%,0.0%,62.0%,36.8%,39.1%
2019 Hamburg R32,L vs Gasquet,0.99,0.66,48.8,2.0,5.9%,44.1%,0.0%,60.0%,25.8%,39.3%
2019 Milan CH SF,L vs Petrovic,1.00,0.77,47.3,2.7,-,48.6%,-,46.9%,37.9%,42.3%
2019 Samarkand CH SF,L vs Menezes,0.93,0.87,66.5,13.7,-,55.8%,-,52.0%,49.0%,36.2%
2019 Samarkand CH QF,W vs Ortega Olmedo,1.03,1.45,49.8,2.2,-,68.6%,-,68.8%,38.5%,50.0%
2019 Rome CH R64,L vs Blanch,0.99,0.66,48.4,2.0,0.0%,31.3%,7.7%,69.2%,35.5%,33.3%
2019 Savannah CH SF,L vs Lorenzi,0.89,0.83,63.9,3.0,0.0%,58.8%,6.5%,52.2%,42.2%,40.5%
2019 Savannah CH QF,W vs Moutet,1.02,1.17,60.2,3.0,5.9%,61.8%,0.0%,56.7%,57.1%,35.0%
2019 Savannah CH R16,W vs Korda,0.95,1.17,55.4,2.2,0.0%,60.0%,0.0%,53.3%,57.1%,48.8%
2019 Savannah CH R64,W vs Varillas,1.15,1.21,72.8,12.3,3.4%,65.5%,0.0%,55.8%,42.0%,40.0%
2026 (2 matches),,1.00,0.80,63.6,3.2,2.1%,57.4%,0.0%,51.6%,40.2%,32.6%
2024 (3 matches),,0.99,0.84,42.2,2.6,2.4%,61.6%,1.3%,53.0%,34.5%,37.5%
2023 (1 matches),,0.94,1.31,57.9,2.5,0.0%,60.0%,0.0%,63.0%,51.4%,55.9%
2021 (1 matches),,0.85,0.68,29.7,2.3,3.9%,54.9%,0.0%,53.2%,35.2%,38.5%
2020 (2 matches),,1.05,1.05,24.9,2.1,1.1%,61.7%,1.2%,63.1%,36.0%,40.0%
Career (59 matches),,0.97,0.91,51.7,2.7,2.2%,56.3%,1.2%,58.2%,39.5%,41.2%
