Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2026 Davis Cup RR,L vs Den Ouden,54% (7/13),22% (2/9),1/1,0/0,55% (6/11),1/3,0/1,- (0/0),- (0/0)
2026 Davis Cup RR,L vs De Jong,57% (8/14),40% (4/10),1/1,0/0,60% (9/15),0/2,0/1,- (0/0),- (0/0)
2024 US Open R128,L vs Griekspoor,47% (8/17),67% (2/3),0/2,0/0,45% (5/11),0/3,0/1,57% (4/7),29% (2/7)
2024 Wimbledon R128,L vs Kecmanovic,73% (11/15),36% (4/11),1/1,0/0,63% (12/19),0/3,0/1,- (0/0),- (0/0)
2024 Monte Carlo R64,W vs Arnaldi,46% (11/24),67% (6/9),2/3,1/2,56% (5/9),1/2,0/0,- (0/0),- (0/0)
2023 Rome CH F,W vs De Jong,75% (6/8),46% (6/13),2/4,1/2,71% (5/7),0/0,0/0,- (0/0),- (0/0)
2021 Australian Open R128,L vs Berankis,36% (8/22),18% (2/11),0/0,0/0,57% (8/14),0/3,0/1,- (0/0),- (0/0)
2020 US Open R64,L vs Thiem,50% (6/12),25% (2/8),0/0,0/0,53% (8/15),2/5,2/3,- (0/0),- (0/0)
2020 US Open R128,W vs Klahn,60% (15/25),35% (6/17),3/11,1/6,50% (1/2),0/1,0/0,- (0/0),- (0/0)
2019 Banja Luka CH F,L vs Griekspoor,67% (4/6),20% (1/5),0/0,0/0,76% (16/21),6/8,2/3,- (0/0),- (0/0)
2019 US Open R128,L vs Federer,59% (10/17),23% (3/13),1/1,0/0,46% (6/13),6/9,0/1,- (0/0),- (0/0)
2019 Hamburg R32,L vs Gasquet,67% (6/9),50% (2/4),0/0,0/0,60% (6/10),0/2,0/1,40% (2/5),0% (0/4)
2019 Milan CH SF,L vs Petrovic,44% (4/9),100% (3/3),0/0,0/0,45% (5/11),1/3,0/1,- (0/0),- (0/0)
2019 Samarkand CH SF,L vs Menezes,67% (8/12),42% (5/12),1/1,0/0,67% (14/21),2/4,0/1,- (0/0),- (0/0)
2019 Samarkand CH QF,W vs Ortega Olmedo,71% (10/14),60% (3/5),2/3,1/2,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2019 Rome CH R64,L vs Blanch,100% (5/5),29% (2/7),0/0,0/0,50% (5/10),0/2,0/1,- (0/0),- (0/0)
2019 Savannah CH SF,L vs Lorenzi,50% (8/16),67% (4/6),1/3,0/0,45% (5/11),0/2,0/1,- (0/0),- (0/0)
2019 Savannah CH QF,W vs Moutet,80% (8/10),31% (5/16),2/5,1/4,50% (3/6),0/0,0/0,- (0/0),- (0/0)
2019 Savannah CH R16,W vs Korda,55% (6/11),32% (6/19),2/6,1/4,43% (3/7),0/0,0/0,100% (3/3),100% (4/4)
2019 Savannah CH R64,W vs Varillas,54% (13/24),75% (6/8),2/5,1/4,57% (4/7),1/2,0/0,60% (3/5),0% (0/5)
2026 (2 matches),,55.6%,31.6%,100.0%,-,57.7%,20.0%,0.0%,-,-
2024 (3 matches),,53.6%,52.2%,50.0%,50.0%,56.4%,12.5%,0.0%,57.1%,28.6%
2023 (1 matches),,75.0%,46.2%,50.0%,50.0%,71.4%,-,-,-,-
2021 (1 matches),,36.4%,18.2%,-,-,57.1%,0.0%,0.0%,-,-
2020 (2 matches),,56.8%,32.0%,27.3%,16.7%,52.9%,33.3%,66.7%,-,-
Career (59 matches),,57.8%,40.5%,48.7%,48.8%,54.8%,42.4%,32.1%,65.0%,32.9%
